#AGE= 1.500 EEPS=272
#EEP M/Mo LogTeff LogG LogL/Lo open gp1 rp1 ip1 zp1 yp1 wp1
202 1.754767 3.6998 2.9983 1.4364 1.1133 1.7298 1.1329 0.9104 0.8284 0.7898 1.1995
203 1.755041 3.6987 2.9745 1.4558 1.0660 1.6879 1.0868 0.8621 0.7787 0.7395 1.1532
204 1.755315 3.6976 2.9507 1.4753 1.0189 1.6464 1.0407 0.8138 0.7292 0.6893 1.1072
205 1.755591 3.6965 2.9269 1.4947 0.9720 1.6051 0.9949 0.7658 0.6797 0.6393 1.0613
206 1.755868 3.6954 2.9032 1.5141 0.9252 1.5640 0.9493 0.7179 0.6305 0.5894 1.0156
207 1.756146 3.6943 2.8795 1.5334 0.8785 1.5230 0.9037 0.6701 0.5813 0.5396 0.9699
208 1.756426 3.6932 2.8560 1.5526 0.8320 1.4822 0.8583 0.6225 0.5325 0.4900 0.9245
209 1.756707 3.6921 2.8324 1.5718 0.7857 1.4417 0.8131 0.5751 0.4836 0.4406 0.8793
210 1.756989 3.6910 2.8089 1.5909 0.7395 1.4013 0.7680 0.5278 0.4350 0.3913 0.8341
211 1.757272 3.6899 2.7853 1.6101 0.6936 1.3611 0.7232 0.4807 0.3866 0.3422 0.7892
212 1.757556 3.6888 2.7620 1.6292 0.6476 1.3211 0.6784 0.4337 0.3382 0.2931 0.7444
213 1.757839 3.6876 2.7385 1.6482 0.6019 1.2813 0.6338 0.3868 0.2900 0.2442 0.6997
214 1.758123 3.6865 2.7152 1.6671 0.5562 1.2416 0.5893 0.3401 0.2419 0.1954 0.6551
215 1.758408 3.6854 2.6917 1.6861 0.5106 1.2022 0.5450 0.2935 0.1939 0.1467 0.6107
216 1.758693 3.6842 2.6683 1.7051 0.4651 1.1628 0.5007 0.2468 0.1458 0.0980 0.5663
217 1.758750 3.6841 2.6635 1.7090 0.4559 1.1547 0.4918 0.2373 0.1361 0.0881 0.5573
218 1.758807 3.6838 2.6587 1.7129 0.4465 1.1466 0.4825 0.2277 0.1261 0.0780 0.5481
219 1.758863 3.6836 2.6538 1.7169 0.4371 1.1385 0.4735 0.2181 0.1162 0.0680 0.5390
220 1.758921 3.6834 2.6490 1.7207 0.4278 1.1304 0.4644 0.2085 0.1064 0.0580 0.5299
221 1.758978 3.6831 2.6443 1.7246 0.4185 1.1225 0.4554 0.1991 0.0966 0.0480 0.5209
222 1.759035 3.6829 2.6394 1.7285 0.4092 1.1144 0.4463 0.1894 0.0867 0.0380 0.5117
223 1.759091 3.6826 2.6346 1.7324 0.3998 1.1063 0.4372 0.1798 0.0768 0.0279 0.5026
224 1.759149 3.6824 2.6298 1.7363 0.3906 1.0984 0.4282 0.1704 0.0670 0.0180 0.4936
225 1.759206 3.6822 2.6249 1.7402 0.3812 1.0903 0.4192 0.1608 0.0572 0.0080 0.4845
226 1.759263 3.6819 2.6201 1.7441 0.3719 1.0823 0.4101 0.1513 0.0473 -0.0020 0.4754
227 1.759823 3.6796 2.5725 1.7824 0.2804 1.0039 0.3214 0.0575 -0.0494 -0.1002 0.3864
228 1.760352 3.6773 2.5265 1.8193 0.1927 0.9290 0.2362 -0.0325 -0.1424 -0.1947 0.3010
229 1.760867 3.6750 2.4814 1.8554 0.1071 0.8567 0.1533 -0.1203 -0.2331 -0.2869 0.2178
230 1.761390 3.6726 2.4348 1.8924 0.0197 0.7832 0.0687 -0.2100 -0.3258 -0.3815 0.1329
231 1.761871 3.6703 2.3909 1.9272 -0.0623 0.7150 -0.0104 -0.2942 -0.4130 -0.4702 0.0534
232 1.762354 3.6679 2.3453 1.9634 -0.1472 0.6441 -0.0923 -0.3815 -0.5034 -0.5623 -0.0290
233 1.762809 3.6657 2.3025 1.9974 -0.2267 0.5783 -0.1689 -0.4631 -0.5880 -0.6487 -0.1059
234 1.763245 3.6635 2.2628 2.0287 -0.2998 0.5183 -0.2390 -0.5383 -0.6661 -0.7284 -0.1766
235 1.763673 3.6616 2.2268 2.0573 -0.3664 0.4635 -0.3029 -0.6067 -0.7372 -0.8010 -0.2411
236 1.764081 3.6601 2.1974 2.0804 -0.4202 0.4198 -0.3545 -0.6620 -0.7947 -0.8597 -0.2929
237 1.764488 3.6591 2.1792 2.0948 -0.4536 0.3924 -0.3866 -0.6963 -0.8303 -0.8960 -0.3252
238 1.764886 3.6599 2.1929 2.0845 -0.4308 0.4086 -0.3663 -0.6728 -0.8051 -0.8699 -0.3039
