#AGE= 6.000 EEPS=270
#EEP M/Mo LogTeff LogG LogL/Lo open gp1 rp1 ip1 zp1 yp1 wp1
238 1.240678 3.5954 1.7403 2.1264 -0.2111 1.2779 0.2458 -0.5337 -0.8808 -1.0300 0.1090
239 1.240796 3.5916 1.6769 2.1748 -0.3018 1.2297 0.2040 -0.6271 -0.9946 -1.1520 0.0380
240 1.240901 3.5879 1.6152 2.2217 -0.3880 1.1890 0.1707 -0.7150 -1.1036 -1.2700 -0.0270
241 1.240996 3.5843 1.5542 2.2680 -0.4702 1.1557 0.1454 -0.7984 -1.2090 -1.3854 -0.0868
242 1.241081 3.5806 1.4943 2.3132 -0.5477 1.1314 0.1295 -0.8761 -1.3098 -1.4975 -0.1402
243 1.241158 3.5769 1.4354 2.3574 -0.6208 1.1160 0.1240 -0.9486 -1.4065 -1.6066 -0.1872
244 1.241228 3.5733 1.3781 2.4001 -0.6893 1.1096 0.1305 -1.0156 -1.4991 -1.7125 -0.2275
245 1.241291 3.5696 1.3217 2.4421 -0.7534 1.1114 0.1454 -1.0771 -1.5872 -1.8152 -0.2619
246 1.241348 3.5661 1.2662 2.4833 -0.8119 1.1241 0.1705 -1.1316 -1.6691 -1.9135 -0.2890
247 1.241401 3.5625 1.2120 2.5232 -0.8644 1.1496 0.2070 -1.1785 -1.7441 -2.0072 -0.3082
