#AGE= 1.750 EEPS=274
#EEP M/Mo LogTeff LogG LogL/Lo open gp1 rp1 ip1 zp1 yp1 wp1
135 1.653749 3.8455 3.7652 1.2267 1.6752 1.7341 1.6206 1.6473 1.6886 1.7231 1.6627
136 1.653700 3.8479 3.7691 1.2324 1.6641 1.7157 1.6089 1.6400 1.6823 1.7175 1.6503
137 1.653637 3.8504 3.7729 1.2384 1.6525 1.6966 1.5967 1.6322 1.6756 1.7116 1.6375
138 1.653565 3.8528 3.7766 1.2444 1.6406 1.6773 1.5844 1.6243 1.6686 1.7052 1.6244
139 1.653485 3.8553 3.7803 1.2507 1.6284 1.6576 1.5717 1.6162 1.6614 1.6988 1.6110
140 1.653397 3.8577 3.7838 1.2570 1.6160 1.6379 1.5589 1.6077 1.6539 1.6920 1.5974
141 1.653306 3.8602 3.7871 1.2633 1.6035 1.6181 1.5460 1.5992 1.6463 1.6850 1.5838
142 1.653213 3.8626 3.7902 1.2698 1.5910 1.5983 1.5330 1.5906 1.6386 1.6779 1.5700
143 1.653122 3.8651 3.7936 1.2765 1.5778 1.5776 1.5195 1.5817 1.6305 1.6705 1.5557
144 1.653048 3.8677 3.7971 1.2831 1.5651 1.5574 1.5063 1.5731 1.6229 1.6635 1.5418
145 1.653000 3.8679 3.8012 1.2800 1.5733 1.5649 1.5146 1.5816 1.6316 1.6724 1.5499
146 1.652897 3.8665 3.8027 1.2726 1.5898 1.5858 1.5312 1.5955 1.6451 1.6855 1.5670
147 1.652789 3.8647 3.8033 1.2651 1.6062 1.6074 1.5478 1.6089 1.6580 1.6979 1.5842
148 1.652680 3.8628 3.8031 1.2576 1.6223 1.6293 1.5643 1.6218 1.6703 1.7097 1.6013
149 1.652576 3.8605 3.8015 1.2500 1.6380 1.6520 1.5804 1.6337 1.6814 1.7203 1.6181
150 1.652483 3.8572 3.7952 1.2430 1.6506 1.6744 1.5936 1.6409 1.6874 1.7254 1.6323
151 1.652414 3.8525 3.7782 1.2412 1.6484 1.6860 1.5922 1.6312 1.6758 1.7124 1.6323
152 1.652351 3.8488 3.7594 1.2451 1.6338 1.6827 1.5784 1.6111 1.6538 1.6891 1.6195
153 1.652287 3.8460 3.7418 1.2515 1.6142 1.6716 1.5594 1.5873 1.6285 1.6630 1.6014
154 1.652238 3.8430 3.7237 1.2576 1.5948 1.6613 1.5408 1.5635 1.6032 1.6367 1.5835
155 1.652226 3.8394 3.7039 1.2630 1.5769 1.6546 1.5236 1.5400 1.5778 1.6103 1.5673
156 1.652267 3.8354 3.6841 1.2670 1.5622 1.6522 1.5100 1.5194 1.5553 1.5863 1.5548
157 1.652351 3.8317 3.6669 1.2693 1.5519 1.6534 1.5006 1.5038 1.5376 1.5673 1.5465
158 1.652461 3.8285 3.6531 1.2706 1.5453 1.6564 1.4948 1.4926 1.5247 1.5532 1.5414
159 1.652586 3.8259 3.6417 1.2711 1.5410 1.6603 1.4913 1.4846 1.5152 1.5427 1.5386
160 1.652720 3.8236 3.6324 1.2713 1.5382 1.6645 1.4893 1.4787 1.5079 1.5344 1.5370
161 1.652861 3.8216 3.6244 1.2712 1.5363 1.6687 1.4880 1.4740 1.5020 1.5278 1.5362
162 1.653466 3.8162 3.6032 1.2711 1.5310 1.6799 1.4844 1.4614 1.4863 1.5098 1.5338
163 1.654078 3.8114 3.5851 1.2703 1.5283 1.6920 1.4831 1.4524 1.4742 1.4956 1.5336
164 1.654690 3.8068 3.5683 1.2688 1.5277 1.7063 1.4841 1.4455 1.4643 1.4838 1.5355
165 1.655296 3.8021 3.5521 1.2664 1.5294 1.7238 1.4875 1.4410 1.4566 1.4740 1.5401
166 1.655890 3.7973 3.5365 1.2628 1.5343 1.7449 1.4941 1.4395 1.4516 1.4669 1.5478
167 1.656470 3.7924 3.5223 1.2578 1.5430 1.7706 1.5047 1.4419 1.4505 1.4634 1.5594
168 1.657024 3.7874 3.5094 1.2512 1.5562 1.8013 1.5198 1.4488 1.4537 1.4640 1.5756
169 1.657543 3.7825 3.4982 1.2425 1.5744 1.8375 1.5401 1.4607 1.4618 1.4696 1.5970
170 1.658018 3.7776 3.4894 1.2320 1.5978 1.8787 1.5655 1.4780 1.4753 1.4805 1.6235
171 1.658445 3.7730 3.4832 1.2197 1.6260 1.9244 1.5958 1.5007 1.4940 1.4968 1.6548
172 1.658824 3.7687 3.4799 1.2061 1.6583 1.9732 1.6302 1.5279 1.5177 1.5179 1.6899
173 1.659158 3.7648 3.4788 1.1912 1.6940 2.0245 1.6678 1.5590 1.5450 1.5431 1.7283
174 1.659456 3.7612 3.4802 1.1756 1.7320 2.0769 1.7077 1.5930 1.5758 1.5718 1.7689
175 1.659726 3.7577 3.4825 1.1596 1.7716 2.1307 1.7491 1.6286 1.6083 1.6023 1.8110
176 1.659978 3.7546 3.4865 1.1431 1.8124 2.1845 1.7916 1.6661 1.6426 1.6348 1.8541
177 1.660214 3.7514 3.4904 1.1266 1.8537 2.2393 1.8347 1.7039 1.6774 1.6678 1.8977
178 1.660445 3.7484 3.4948 1.1100 1.8954 2.2942 1.8782 1.7422 1.7127 1.7014 1.9417
179 1.660678 3.7452 3.4985 1.0937 1.9369 2.3495 1.9216 1.7801 1.7476 1.7345 1.9856
180 1.660932 3.7417 3.5007 1.0778 1.9776 2.4052 1.9644 1.8171 1.7811 1.7661 2.0289
181 1.661236 3.7378 3.4997 1.0628 2.0163 2.4615 2.0056 1.8514 1.8114 1.7942 2.0707
182 1.661633 3.7328 3.4932 1.0497 2.0510 2.5181 2.0436 1.8809 1.8359 1.8159 2.1093
183 1.662077 3.7278 3.4785 1.0447 2.0657 2.5546 2.0617 1.8903 1.8403 1.8175 2.1280
184 1.662545 3.7231 3.4555 1.0490 2.0573 2.5667 2.0566 1.8772 1.8223 1.7967 2.1233
185 1.663007 3.7194 3.4272 1.0622 2.0266 2.5524 2.0287 1.8426 1.7837 1.7559 2.0956
186 1.663423 3.7166 3.3976 1.0808 1.9823 2.5204 1.9864 1.7955 1.7335 1.7041 2.0535
187 1.663802 3.7145 3.3686 1.1016 1.9323 2.4796 1.9382 1.7436 1.6791 1.6486 2.0053
188 1.664156 3.7127 3.3402 1.1232 1.8800 2.4351 1.8874 1.6896 1.6232 1.5918 1.9545
189 1.664487 3.7113 3.3128 1.1451 1.8271 2.3888 1.8357 1.6353 1.5672 1.5350 1.9028
190 1.664804 3.7100 3.2861 1.1666 1.7748 2.3425 1.7846 1.5818 1.5121 1.4792 1.8517
191 1.665116 3.7089 3.2601 1.1878 1.7234 2.2969 1.7344 1.5292 1.4580 1.4243 1.8014
192 1.665428 3.7076 3.2343 1.2088 1.6723 2.2516 1.6844 1.4769 1.4044 1.3700 1.7513
193 1.665744 3.7064 3.2089 1.2297 1.6214 2.2063 1.6347 1.4249 1.3510 1.3160 1.7016
194 1.666061 3.7053 3.1835 1.2505 1.5708 2.1612 1.5850 1.3733 1.2979 1.2622 1.6520
195 1.666380 3.7042 3.1584 1.2713 1.5204 2.1161 1.5357 1.3217 1.2451 1.2087 1.6026
196 1.666701 3.7030 3.1334 1.2919 1.4702 2.0712 1.4865 1.2704 1.1924 1.1555 1.5534
197 1.667025 3.7020 3.1086 1.3125 1.4202 2.0264 1.4376 1.2193 1.1401 1.1026 1.5044
