#EEP M/Mo LogTeff LogG LogL/Lo open gp1 rp1 ip1 zp1 yp1 wp1
208 1.225471 3.6644 2.8595 1.2777 1.5681 2.4388 1.6270 1.3193 1.1944 1.1343 1.6944
209 1.225857 3.6629 2.8227 1.3087 1.4948 2.3748 1.5562 1.2446 1.1173 1.0560 1.6229
210 1.226228 3.6614 2.7853 1.3401 1.4205 2.3104 1.4848 1.1689 1.0391 0.9766 1.5506
211 1.226584 3.6598 2.7473 1.3719 1.3455 2.2456 1.4127 1.0924 0.9602 0.8963 1.4777
212 1.226927 3.6582 2.7088 1.4039 1.2700 2.1808 1.3402 1.0153 0.8805 0.8153 1.4044
213 1.227253 3.6565 2.6692 1.4367 1.1933 2.1153 1.2667 0.9369 0.7993 0.7326 1.3298
214 1.227593 3.6546 2.6281 1.4708 1.1136 2.0477 1.1909 0.8556 0.7148 0.6464 1.2528
215 1.227937 3.6532 2.5971 1.4964 1.0533 1.9962 1.1329 0.7940 0.6513 0.5818 1.1941
216 1.228323 3.6522 2.5713 1.5180 1.0022 1.9522 1.0833 0.7418 0.5976 0.5273 1.1443
217 1.228360 3.6521 2.5692 1.5200 0.9978 1.9482 1.0790 0.7373 0.5929 0.5225 1.1400
218 1.228400 3.6520 2.5669 1.5220 0.9931 1.9443 1.0746 0.7326 0.5880 0.5175 1.1354
219 1.228446 3.6519 2.5647 1.5238 0.9887 1.9404 1.0703 0.7281 0.5834 0.5129 1.1311
220 1.228499 3.6519 2.5631 1.5252 0.9852 1.9372 1.0669 0.7246 0.5798 0.5093 1.1278
221 1.228558 3.6519 2.5623 1.5260 0.9834 1.9353 1.0651 0.7227 0.5779 0.5073 1.1259
222 1.228615 3.6519 2.5624 1.5260 0.9832 1.9349 1.0648 0.7225 0.5778 0.5073 1.1256
223 1.228665 3.6520 2.5633 1.5254 0.9845 1.9358 1.0660 0.7239 0.5793 0.5089 1.1268
224 1.228705 3.6521 2.5646 1.5245 0.9867 1.9374 1.0680 0.7262 0.5817 0.5113 1.1289
225 1.228740 3.6522 2.5661 1.5233 0.9892 1.9393 1.0704 0.7288 0.5844 0.5141 1.1314
