#AGE= 3.000 EEPS=272
#EEP M/Mo LogTeff LogG LogL/Lo open gp1 rp1 ip1 zp1 yp1 wp1
154 1.456305 3.7877 3.7692 0.9361 2.3264 2.5895 2.2845 2.2148 2.2235 2.2345 2.3456
155 1.456627 3.7871 3.7671 0.9358 2.3267 2.5919 2.2850 2.2144 2.2227 2.2332 2.3463
156 1.456945 3.7864 3.7648 0.9358 2.3264 2.5940 2.2849 2.2134 2.2211 2.2313 2.3464
157 1.457259 3.7858 3.7620 0.9358 2.3260 2.5962 2.2848 2.2121 2.2193 2.2291 2.3465
158 1.457572 3.7851 3.7592 0.9358 2.3256 2.5985 2.2847 2.2108 2.2174 2.2268 2.3466
159 1.457885 3.7842 3.7564 0.9357 2.3253 2.6011 2.2847 2.2096 2.2155 2.2247 2.3467
160 1.458196 3.7835 3.7535 0.9355 2.3252 2.6039 2.2849 2.2085 2.2138 2.2225 2.3471
161 1.458505 3.7827 3.7506 0.9353 2.3254 2.6071 2.2853 2.2076 2.2123 2.2206 2.3478
162 1.459392 3.7800 3.7419 0.9336 2.3281 2.6202 2.2893 2.2071 2.2094 2.2165 2.3523
163 1.460251 3.7770 3.7329 0.9306 2.3341 2.6380 2.2966 2.2093 2.2092 2.2146 2.3602
164 1.461075 3.7735 3.7246 0.9258 2.3446 2.6615 2.3085 2.2157 2.2127 2.2164 2.3730
165 1.461842 3.7700 3.7173 0.9190 2.3601 2.6915 2.3258 2.2268 2.2208 2.2228 2.3911
166 1.462540 3.7662 3.7112 0.9102 2.3809 2.7271 2.3483 2.2431 2.2338 2.2339 2.4143
167 1.463163 3.7624 3.7066 0.8997 2.4062 2.7678 2.3754 2.2638 2.2511 2.2493 2.4422
168 1.463715 3.7586 3.7034 0.8879 2.4351 2.8121 2.4062 2.2883 2.2722 2.2684 2.4738
169 1.464208 3.7549 3.7013 0.8751 2.4666 2.8590 2.4397 2.3156 2.2960 2.2903 2.5080
170 1.464657 3.7511 3.7002 0.8617 2.5002 2.9078 2.4753 2.3450 2.3219 2.3144 2.5442
171 1.465075 3.7476 3.6997 0.8479 2.5350 2.9581 2.5122 2.3757 2.3491 2.3398 2.5817
172 1.465473 3.7439 3.6992 0.8337 2.5708 3.0097 2.5501 2.4073 2.3771 2.3661 2.6202
173 1.465862 3.7402 3.6987 0.8195 2.6071 3.0624 2.5886 2.4394 2.4056 2.3927 2.6594
174 1.466255 3.7363 3.6976 0.8054 2.6436 3.1162 2.6275 2.4716 2.4339 2.4191 2.6989
175 1.466668 3.7324 3.6953 0.7917 2.6799 3.1710 2.6666 2.5035 2.4616 2.4447 2.7384
176 1.467139 3.7279 3.6905 0.7787 2.7154 3.2276 2.7052 2.5341 2.4875 2.4681 2.7775
177 1.467743 3.7226 3.6797 0.7686 2.7443 3.2814 2.7379 2.5573 2.5052 2.4828 2.8109
178 1.468434 3.7171 3.6599 0.7665 2.7543 3.3179 2.7522 2.5615 2.5035 2.4780 2.8256
179 1.469101 3.7124 3.6355 0.7724 2.7443 3.3303 2.7461 2.5466 2.4835 2.4552 2.8196
180 1.469685 3.7091 3.6115 0.7836 2.7202 3.3221 2.7249 2.5193 2.4524 2.4221 2.7984
181 1.470195 3.7068 3.5890 0.7969 2.6899 3.3033 2.6967 2.4867 2.4169 2.3852 2.7703
182 1.470787 3.7045 3.5610 0.8157 2.6461 3.2711 2.6551 2.4404 2.3679 2.3348 2.7284
183 1.471353 3.7025 3.5336 0.8357 2.5986 3.2331 2.6095 2.3912 2.3163 2.2820 2.6828
184 1.471902 3.7010 3.5067 0.8564 2.5491 3.1917 2.5617 2.3401 2.2634 2.2281 2.6349
185 1.472443 3.6996 3.4803 0.8774 2.4987 3.1486 2.5128 2.2884 2.2099 2.1737 2.5859
186 1.472977 3.6983 3.4540 0.8985 2.4478 3.1044 2.4632 2.2362 2.1560 2.1190 2.5362
187 1.473509 3.6970 3.4282 0.9197 2.3968 3.0597 2.4135 2.1840 2.1023 2.0647 2.4864
188 1.474037 3.6960 3.4028 0.9408 2.3457 3.0144 2.3636 2.1317 2.0487 2.0104 2.4363
189 1.474565 3.6949 3.3777 0.9620 2.2949 2.9691 2.3138 2.0798 1.9955 1.9565 2.3865
190 1.475093 3.6939 3.3529 0.9829 2.2441 2.9237 2.2642 2.0281 1.9424 1.9029 2.3367
191 1.475617 3.6929 3.3280 1.0038 2.1935 2.8784 2.2147 1.9764 1.8895 1.8494 2.2872
192 1.476141 3.6919 3.3037 1.0246 2.1432 2.8331 2.1655 1.9252 1.8370 1.7962 2.2377
193 1.476666 3.6910 3.2794 1.0452 2.0932 2.7881 2.1166 1.8742 1.7848 1.7435 2.1887
194 1.477190 3.6902 3.2553 1.0659 2.0432 2.7430 2.0678 1.8234 1.7328 1.6911 2.1396
195 1.477712 3.6891 3.2313 1.0864 1.9936 2.6982 2.0192 1.7728 1.6811 1.6388 2.0910
196 1.478234 3.6883 3.2074 1.1069 1.9441 2.6537 1.9708 1.7225 1.6295 1.5867 2.0425
197 1.478753 3.6874 3.1836 1.1272 1.8948 2.6092 1.9226 1.6724 1.5781 1.5347 1.9941
198 1.479271 3.6865 3.1598 1.1476 1.8456 2.5649 1.8746 1.6223 1.5268 1.4829 1.9458
199 1.479786 3.6857 3.1360 1.1679 1.7963 2.5206 1.8264 1.5721 1.4756 1.4310 1.8975
200 1.480298 3.6847 3.1122 1.1883 1.7472 2.4762 1.7783 1.5221 1.4243 1.3792 1.8492
201 1.480807 3.6838 3.0883 1.2087 1.6978 2.4320 1.7301 1.4719 1.3728 1.3273 1.8008
202 1.481313 3.6830 3.0643 1.2292 1.6484 2.3877 1.6818 1.4216 1.3214 1.2752 1.7524
203 1.481813 3.6820 3.0403 1.2498 1.5988 2.3431 1.6333 1.3711 1.2697 1.2228 1.7037
204 1.482312 3.6811 3.0161 1.2704 1.5490 2.2985 1.5846 1.3205 1.2179 1.1705 1.6550
205 1.482807 3.6802 2.9918 1.2911 1.4994 2.2542 1.5361 1.2699 1.1659 1.1180 1.6062
206 1.483298 3.6791 2.9673 1.3118 1.4495 2.2099 1.4874 1.2189 1.1137 1.0652 1.5573
207 1.483783 3.6782 2.9425 1.3327 1.3994 2.1657 1.4386 1.1678 1.0613 1.0121 1.5083
208 1.484262 3.6771 2.9174 1.3539 1.3488 2.1210 1.3892 1.1163 1.0083 0.9584 1.4588
209 1.484730 3.6761 2.8920 1.3753 1.2974 2.0756 1.3393 1.0638 0.9546 0.9040 1.4086
210 1.485189 3.6750 2.8659 1.3970 1.2452 2.0300 1.2886 1.0106 0.8999 0.8486 1.3577
211 1.485635 3.6739 2.8394 1.4193 1.1921 1.9835 1.2370 0.9564 0.8443 0.7921 1.3058
212 1.486064 3.6726 2.8121 1.4421 1.1377 1.9359 1.1843 0.9010 0.7872 0.7342 1.2527
213 1.486478 3.6715 2.7841 1.4654 1.0824 1.8879 1.1306 0.8445 0.7290 0.6751 1.1988
214 1.486875 3.6702 2.7554 1.4891 1.0259 1.8390 1.0759 0.7867 0.6696 0.6148 1.1437
215 1.487256 3.6690 2.7261 1.5133 0.9684 1.7894 1.0202 0.7280 0.6090 0.5533 1.0878
216 1.487619 3.6676 2.6961 1.5381 0.9098 1.7390 0.9636 0.6683 0.5473 0.4905 1.0306
217 1.487690 3.6673 2.6903 1.5427 0.8987 1.7293 0.9529 0.6567 0.5354 0.4784 1.0198
218 1.487760 3.6671 2.6844 1.5476 0.8874 1.7197 0.9419 0.6452 0.5234 0.4663 1.0089
219 1.487830 3.6667 2.6786 1.5524 0.8760 1.7100 0.9310 0.6336 0.5115 0.4541 0.9978
220 1.487899 3.6665 2.6727 1.5572 0.8646 1.7001 0.9200 0.6219 0.4994 0.4418 0.9867
221 1.487968 3.6662 2.6669 1.5621 0.8532 1.6905 0.9089 0.6102 0.4874 0.4295 0.9756
222 1.488036 3.6659 2.6609 1.5669 0.8417 1.6807 0.8979 0.5984 0.4752 0.4172 0.9643
