raMean,decMean,raMeanErr,decMeanErr,gMeanPSFMag,gMeanPSFMagErr,rMeanPSFMag,rMeanPSFMagErr,iMeanPSFMag,iMeanPSFMagErr,zMeanPSFMag,zMeanPSFMagErr,Ang Sep (')
290.0449995,37.7118365,0.003,0.006,15.364,0.005,14.269,0.001,13.748,0.003,13.477,0.000389,9.127
290.0451032,37.8063299,0.003,0.014,18.987,0.01,18.339,0.003,18.131,0.022,18.022,0.009,8.627
290.0451522,37.7739032,0.063,0.13,20.873,0.05,20.413,0.033,20.124,0.02,20.093,0.033,8.376
290.0451959,37.8529653,0.045,0.03,20.442,0.024,19.853,0.021,19.587,0.065,19.404,0.003,9.68
290.0453339,37.6846633,0.008,0.012,19.307,0.006,18.813,0.006,18.624,0.009,18.547,0.009,9.873
290.0453778,37.7139261,0.016,0.019,22.093,0.145,21.174,0.057,20.333,0.028,19.963,0.038,9.062
290.0454346,37.7726761,0.009,0.021,19.916,0.016,19.11,0.008,18.843,0.011,18.68,0.013,8.362
290.0454858,37.6853783,0.005,0.01,18.816,0.012,18.148,0.005,17.867,0.007,17.765,0.005,9.844
290.0460252,37.7579521,0.015,0.021,20.762,0.027,20.139,0.015,19.842,0.02,19.818,0.03,8.377
290.0461253,37.8615086,0.029,0.03,21.606,0.083,20.501,0.03,20.019,0.025,19.58,0.058,9.91
290.0461286,37.6965499,0.013,0.01,21.298,0.061,20.023,0.02,19.318,0.009,18.966,0.02,9.481
290.0462623,37.6916481,0.002,0.008,18.134,0.011,17.621,0.007,17.384,0.004,17.298,0.006,9.619
290.0463741,37.7151873,0.009,0.017,22.016,0.129,20.832,0.04,20.225,0.025,19.914,0.031,8.989
290.0464493,37.683595,0.011,0.022,21.925,0.043,20.736,0.025,20.189,0.036,19.926,0.013,9.863
290.0464757,37.8436932,0.01,0.008,19.221,0.017,18.08,0.003,17.528,0.007,17.293,0.009,9.359
290.0464868,37.6882828,0.022,0.031,22.183,0.105,21.361,0.103,21.031,0.062,20.792,0.041,9.713
290.0465823,37.8300827,0.003,0.009,14.206,0.005,13.229,-999,12.762,-999,12.479,-999,9.009
290.0466488,37.7366415,0.005,0.053,22.387,0.198,21.064,0.031,19.63,0.024,18.997,0.015,8.572
290.046693,37.8226512,0.016,0.036,21.37,0.018,20.191,0.019,19.717,0.015,19.521,0.025,8.841
290.0467605,37.693557,0.018,0.014,21.194,0.041,20.402,0.016,20.066,0.017,19.87,0.049,9.542
290.0467836,37.7389425,0.008,0.015,18.072,0.004,17.484,0.005,17.292,0.009,17.197,0.005,8.532
290.0468043,37.7036393,0.01,0.012,18.609,0.006,18.078,0.008,17.835,0.004,17.765,0.009,9.256
290.046826,37.6820829,0.025,0.013,20.959,0.039,20.189,0.02,19.914,0.015,19.798,0.019,9.897
290.0469071,37.7432393,0.009,0.031,20.665,0.054,19.695,0.027,19.353,0.015,19.152,0.02,8.47
290.0469676,37.7598949,0.026,0.038,22.177,0.058,21.439,0.066,21.212,0.043,20.845,0.056,8.321
290.0469896,37.7357779,0.002,0.018,20.191,0.000628,18.806,0.009,17.94,0.009,17.487,0.005,8.569
290.0473697,37.7570624,0.015,0.016,21.075,0.036,20.032,0.014,19.608,0.01,19.387,0.02,8.319
290.0475467,37.7441871,0.003,0.028,19.053,0.003,18.57,0.011,18.371,0.011,18.29,0.009,8.429
290.0477975,37.8563018,0.041,0.036,22.243,0.034,21.16,0.047,20.634,0.042,19.919,0.058,9.677
290.0478645,37.8464068,0.005,0.009,19.279,0.008,18.794,0.005,18.581,0.009,18.498,0.016,9.377
290.047897,37.8268291,0.003,0.005,16.381,0.004,15.625,0.003,15.268,0.005,15.096,0.003,8.877
290.04797,37.7248037,0.016,0.023,21.821,0.104,20.852,0.034,20.612,0.025,20.372,0.025,8.715
290.047986,37.7139195,0.012,0.015,19.165,0.003,18.595,0.004,18.347,0.009,18.237,0.009,8.948
290.0479982,37.7834718,0.004,0.005,18.383,0.005,17.908,0.006,17.694,0.006,17.629,0.01,8.269
290.0480653,37.7119281,0.019,0.023,22.238,0.162,21.458,0.041,20.515,0.041,20.221,0.038,8.992
290.0481709,37.7796878,0.002,0.005,16.206,0.003,15.231,0.002,14.86,0.000862,14.654,0.001,8.245
290.0481909,37.6816222,0.022,0.03,22.326,0.194,21.319,0.024,20.819,0.031,20.572,0.025,9.858
290.0483211,37.8314358,0.006,0.009,18.462,0.008,17.995,0.012,17.763,0.017,17.699,0.009,8.965
290.0485261,37.7681875,0.006,0.014,19.516,0.016,18.547,0.007,18.137,0.007,17.929,0.01,8.219
290.0485622,37.7828449,0.013,0.013,19.807,0.014,19.369,0.021,19.16,0.01,19.106,0.025,8.239
290.0487327,37.7432669,0.013,0.019,19.869,0.011,19.22,0.013,18.918,0.008,18.724,0.017,8.385
290.048759,37.683459,0.02,0.038,21.559,0.092,20.422,0.037,19.753,0.015,19.414,0.017,9.775
290.0488516,37.7355787,0.003,0.012,18.281,0.009,17.179,0.004,16.681,0.003,16.42,0.003,8.487
290.0489426,37.8600573,0.01,0.017,20.924,0.016,20.119,0.027,19.81,0.021,19.655,0.046,9.751
290.0490207,37.6840132,0.012,0.013,21.176,0.042,20.144,0.038,19.735,0.02,19.494,0.023,9.746
290.0490404,37.8498459,0.012,0.021,21.634,0.027,20.492,0.017,20.003,0.022,19.697,0.035,9.429
290.0493652,37.7121116,0.018,0.023,22.238,0.168,21.585,0.023,20.672,0.03,20.283,0.026,8.931
290.0494722,37.7412539,0.015,0.025,20.851,0.025,20.412,0.029,20.241,0.036,20.168,0.033,8.377
290.0494895,37.865474,0.005,0.007,17.452,0.003,16.972,0.006,16.762,0.003,16.705,0.006,9.909
290.0494899,37.6829177,0.008,0.006,20.236,0.022,19.343,0.036,18.864,0.007,18.604,0.02,9.763
290.049593,37.7875978,0.008,0.008,20.116,0.021,19.3,0.011,18.92,0.005,18.735,0.011,8.218
290.0496093,37.7590985,0.033,0.064,22.343,0.179,21.68,0.05,21.191,0.032,20.95,0.13,8.201
290.0496185,37.7280814,0.018,0.025,21.767,0.14,20.985,0.045,20.619,0.069,20.362,0.082,8.579
290.0496711,37.7655632,0.015,0.031,21.823,0.037,20.616,0.02,20.001,0.014,19.579,0.028,8.17
290.0496884,37.7196413,0.006,0.008,17.938,0.008,17.441,0.003,17.226,0.012,17.124,0.005,8.745
290.0497154,37.7780585,0.003,0.01,19.078,0.006,18.155,0.01,17.778,0.006,17.599,0.013,8.167
290.0497509,37.770266,0.008,0.012,19.052,0.002,18.373,0.003,18.109,0.005,17.981,0.008,8.158
290.0497521,37.7674018,0.004,0.006,18.279,0.009,17.662,0.005,17.449,0.003,17.368,0.006,8.162
290.0497778,37.8204076,0.005,0.01,18.705,0.009,18.083,0.007,17.848,0.003,17.788,0.006,8.658
290.0498308,37.846164,0.002,0.005,18.768,0.009,17.536,0.004,16.826,0.003,16.499,0.003,9.288
290.0498333,37.8647,0.007,0.018,19.512,0.014,18.877,0.007,18.593,0.011,18.435,0.004,9.869
290.0499798,37.7498165,0.02,0.022,20.967,0.026,19.687,0.01,18.61,0.009,18.106,0.01,8.255
290.0499835,37.6980661,0.026,0.035,22.343,0.19,21.683,0.092,21.094,0.062,20.752,0.181,9.276
290.0500602,37.726297,0.008,0.024,16.5,0.002,16.025,0.002,15.834,0.003,15.76,0.005,8.592
290.0503384,37.7153403,0.016,0.012,20.35,0.038,19.555,0.036,18.856,0.021,18.562,0.038,8.812
290.0505581,37.8274591,0.015,0.034,20.024,0.007,19.292,0.014,18.996,0.007,18.907,0.005,8.774
290.0507075,37.7969872,0.004,0.013,19.614,0.013,18.847,0.008,18.612,0.011,18.467,0.01,8.249
290.0507273,37.7619601,0.01,0.025,19.623,0.028,18.776,0.02,18.449,0.008,18.234,0.014,8.134
290.0509461,37.8536033,0.004,0.006,15.768,0.003,15.306,0.003,15.136,0.002,15.085,0.005,9.465
290.0510298,37.6900513,0.01,0.015,21.393,0.029,20.113,0.029,19.502,0.015,19.122,0.014,9.473
290.0511115,37.7835918,0.004,0.004,17.805,0.006,17.244,0.007,17.022,0.004,16.95,0.006,8.123
290.0511202,37.706989,0.01,0.013,21.842,0.043,20.892,0.016,20.062,0.017,19.693,0.021,8.984
290.0512106,37.7105279,0.005,0.01,17.813,0.005,17.041,0.004,16.727,0.004,16.576,0.003,8.89
290.0512332,37.8192905,0.004,0.007,15.1,0.001,14.547,0.003,14.346,0.004,14.261,0.004,8.57
290.0512965,37.8263644,0.004,0.006,17.091,0.004,16.462,0.004,16.231,0.003,16.117,0.002,8.717
290.0513269,37.7342893,0.021,0.046,21.008,0.007,20.487,0.041,20.316,0.035,20.195,0.04,8.394
290.0513292,37.7247974,0.009,0.035,21.021,0.02,20.019,0.01,19.602,0.014,19.341,0.014,8.565
290.0513523,37.7925755,0.002,0.005,19.528,0.009,18.809,0.004,18.547,0.007,18.422,0.013,8.175
290.051467,37.7294364,0.008,0.015,20.377,0.017,19.498,0.013,19.181,0.015,18.989,0.019,8.47
290.0515874,37.762384,0.144,0.132,19.428,0.036,18.688,0.053,18.325,0.025,18.197,0.013,8.091
290.0516651,37.6805057,0.008,0.012,20.833,0.029,20.095,0.022,19.772,0.008,19.64,0.016,9.758
290.0517349,37.8020328,0.005,0.005,18.148,0.008,17.565,0.006,17.31,0.002,17.205,0.01,8.262
290.0517941,37.7944659,0.067,0.084,22.186,0.265,21.805,0.05,21.228,0.087,21.205,0.202,8.172
290.051854,37.8032794,0.04,0.058,21.689,0.064,21.12,0.046,20.922,0.074,20.784,0.114,8.273
290.0519898,37.7433536,0.014,0.031,21.461,0.033,20.473,0.081,20.05,0.013,19.843,0.028,8.233
290.0520284,37.7471815,0.003,0.013,17.877,0.004,17.25,0.004,17.047,0.000243,16.949,0.002,8.186
290.0520287,37.6774943,0.005,0.006,21.071,0.046,19.743,0.019,18.958,0.011,18.565,0.003,9.846
290.0521075,37.8400568,0.004,0.011,20.232,0.016,19.395,0.012,19.094,0.017,18.921,0.015,9.022
290.0521118,37.7969688,0.01,0.009,20.087,0.024,19.712,0.017,19.551,0.026,19.506,0.018,8.184
290.0521582,37.7303178,0.01,0.028,21.016,0.029,20.254,0.019,19.959,0.018,19.688,0.028,8.423
290.0521627,37.7497447,0.002,0.012,20.164,0.015,19.04,0.006,18.527,0.01,18.277,0.01,8.153
290.0524999,37.8301978,0.002,0.005,19.445,0.025,18.33,0.009,17.785,0.008,17.496,0.013,8.753
290.0525877,37.8261014,0.01,0.022,20.313,0.031,19.319,0.011,18.888,0.009,18.677,0.009,8.655
290.052715,37.6732499,0.017,0.021,22.412,0.184,21.289,0.038,20.672,0.046,20.511,0.122,9.969
290.0528014,37.8239051,0.009,0.015,22.902,-999,19.529,0.018,18.596,0.005,18.164,0.008,8.597
290.0528119,37.8575821,0.014,0.017,21.172,0.034,20.104,0.025,19.66,0.021,19.469,0.051,9.516
290.0528908,37.8135447,0.011,0.009,20.253,0.013,19.534,0.026,19.202,0.023,18.961,0.005,8.387
290.0529148,37.7992976,0.004,0.007,19.582,0.015,18.852,0.008,18.569,0.01,18.476,0.016,8.173
290.0529361,37.711948,0.004,0.006,20.137,0.023,19.131,0.007,18.702,0.006,18.504,0.008,8.78
290.0530538,37.8493012,0.004,0.007,18.33,0.006,17.56,0.002,17.299,0.004,17.176,0.008,9.248
290.0530951,37.8627623,0.011,0.015,21.485,0.117,20.312,0.017,19.891,0.027,19.591,0.039,9.676
290.0531305,37.7284346,0.008,0.02,22.491,0.205,21.18,0.031,19.856,0.018,19.246,0.036,8.414
290.0531653,37.7920413,0.013,0.011,21.488,0.041,20.128,0.019,19.54,0.024,19.28,0.014,8.085
290.0532675,37.8688369,0.012,0.01,19.161,0.008,18.595,0.006,18.361,0.003,18.271,0.002,9.879
290.0532754,37.8112818,0.007,0.024,19.009,0.003,18.125,0.01,17.742,0.005,17.521,0.018,8.331
290.0532909,37.7400244,0.004,0.04,19.744,0.011,18.992,0.004,18.71,0.017,18.591,0.015,8.217
290.053368,37.7067685,0.004,0.017,19.054,0.007,18.259,0.006,17.946,0.006,17.821,0.005,8.894
290.0533902,37.7246718,0.008,0.057,21.46,0.027,20.64,0.011,20.23,0.023,20.089,0.034,8.475
290.0533946,37.7707312,0.004,0.011,18.667,0.011,17.64,0.004,17.185,0.005,16.995,0.007,7.985
290.053751,37.8375806,0.003,0.008,19.279,0.006,18.59,0.005,18.338,0.009,18.22,0.012,8.886
290.0538611,37.7617724,0.008,0.033,19.423,0.047,18.573,0.029,18.037,0.032,17.697,0.056,7.986
290.0539067,37.8225618,0.005,0.006,14.636,0.003,14.193,0.003,14.019,0.004,13.984,0.000535,8.519
290.0539083,37.8174267,0.006,0.02,21.377,0.15,20.141,0.013,19.707,0.038,19.409,0.019,8.414
290.0540369,37.8643833,0.036,0.037,21.4,0.022,20.882,0.029,20.808,0.04,20.736,0.18,9.695
290.0540684,37.8114174,0.012,0.01,17.881,0.005,17.33,0.007,17.094,0.009,17.017,0.012,8.297
290.0541014,37.7806148,0.002,0.013,20.146,0.009,19.25,0.019,18.934,0.012,18.754,0.016,7.968
290.0541025,37.7995904,0.013,0.011,19.058,0.011,17.875,0.004,17.288,0.003,17.007,0.003,8.121
290.0541351,37.7878983,0.013,0.015,21.785,0.089,20.688,0.022,20.128,0.027,19.809,0.022,8.006
290.0542623,37.7488129,0.006,0.011,20.383,0.019,19.45,0.015,19.134,0.004,18.948,0.026,8.064
290.0544813,37.7325653,0.005,0.013,19.264,0.01,18.742,0.005,18.542,0.008,18.449,0.011,8.279
290.0545374,37.7571142,0.017,0.026,21.666,0.043,20.466,0.026,19.96,0.025,19.716,0.055,7.981
290.0545685,37.687203,0.005,0.008,18.858,0.006,18.239,0.002,18.011,0.006,17.904,0.007,9.421
290.0546007,37.8299901,0.002,0.006,18.675,0.01,18.216,0.004,18.011,0.031,17.904,0.008,8.657
290.0546362,37.676591,0.007,0.008,20.017,0.012,19.314,0.013,19.046,0.01,18.925,0.009,9.777
290.0546433,37.8677603,0.018,0.042,21.748,0.067,20.464,0.023,19.991,0.014,19.789,0.036,9.789
290.0547091,37.7587599,0.017,0.023,22.131,0.054,21.265,0.094,20.659,0.041,20.291,0.08,7.962
290.0547715,37.8089833,0.012,0.016,21.493,0.053,20.777,0.005,20.346,0.025,20.003,0.044,8.224
290.0548247,37.6716521,0.014,0.013,19.886,0.016,19.303,0.01,19.069,0.008,18.936,0.01,9.946
290.0548272,37.7391166,0.087,0.012,17.973,0.012,17.376,0.019,17.14,0.028,17.059,0.014,8.159
290.0550848,37.7533328,0.015,0.013,20.903,0.034,19.709,0.016,18.926,0.009,18.548,0.033,7.983
290.0553229,37.7167726,0.003,0.011,19.291,0.015,18.503,0.009,18.169,0.007,18.027,0.007,8.561
290.0553257,37.8129018,0.02,0.023,22.019,0.242,21.099,0.076,20.385,0.034,19.844,0.043,8.266
290.0554403,37.7883886,0.011,0.018,21.931,0.099,20.485,0.029,19.955,0.011,19.683,0.023,7.949
290.0554707,37.7522272,0.027,0.028,21.824,0.071,20.494,0.025,19.611,0.023,19.173,0.017,7.975
290.0554955,37.8346171,0.021,0.025,22.195,0.044,21.357,0.043,20.919,0.013,20.543,0.038,8.734
290.0558326,37.7083856,0.108,0.085,18.246,0.04,17.572,0.014,17.27,0.013,17.103,0.007,8.746
290.0558806,37.839252,0.014,0.017,22.413,0.182,21.265,0.049,20.515,0.033,20.091,0.047,8.841
290.0558901,37.8097369,0.016,0.02,21.341,0.068,20.736,0.032,20.468,0.025,20.236,0.03,8.186
290.0559312,37.7537926,0.018,0.019,21.478,0.07,20.72,0.033,20.406,0.018,20.15,0.013,7.94
290.0559796,37.7335102,0.009,0.014,19.593,0.01,18.405,0.003,17.883,0.002,17.605,0.007,8.194
290.0561069,37.7221261,0.003,0.007,16.616,0.006,16.2,0.003,16.052,0.002,16.002,0.003,8.407
290.0561554,37.727095,0.005,0.029,21.42,0.039,20.14,0.02,18.922,0.009,18.356,0.007,8.303
290.0561648,37.7359656,0.006,0.005,15.296,0.009,14.314,0.005,13.896,0.000836,13.657,0.00003,8.146
290.0562372,37.8325739,0.003,0.005,19.504,0.017,18.789,0.009,18.467,0.013,18.278,0.009,8.65
290.0562466,37.7767577,0.113,0.07,22.446,0.194,20.219,0,21.275,0.03,21.056,0.151,7.855
290.0565132,37.7082718,0.107,0.028,18.442,0.015,17.563,0.025,17.205,0.008,17.012,0.013,8.72
290.056534,37.678603,0.008,0.005,19.895,0.03,19.082,0.008,18.792,0.006,18.656,0.022,9.634
290.0565775,37.7788117,0.002,0.004,16.044,0.002,15.475,0.002,15.279,0.003,15.199,0.003,7.844
290.0565852,37.7297968,0.01,0.02,19.721,0.016,19.115,0.005,18.9,0.011,18.759,0.017,8.233
290.0567279,37.7939313,0.001,0.007,20.463,0.022,19.263,0.012,18.706,0.013,18.434,0.012,7.936
290.0568007,37.8030945,0.021,0.032,16.651,0.007,16.198,0.019,16.022,0.004,15.942,0.01,8.042
290.0568131,37.8720947,0.022,0.086,21.256,0.052,20.077,0.027,19.156,0.015,18.759,0.024,9.862
290.0568137,37.6993289,0.007,0.008,18.554,0.003,18.149,0.006,17.992,0.008,17.933,0.006,8.956
290.0570179,37.7661116,0.005,0.008,15.346,0.001,14.809,0.001,14.604,0.003,14.528,0.003,7.821
290.0570325,37.8739743,0.011,0.014,22.272,0.2,21.252,0.073,20.174,0.024,19.68,0.047,9.923
290.0571758,37.8016086,0.016,0.023,21.184,0.017,20.747,0.046,20.515,0.048,20.523,0.011,8.005
290.057268,37.7747659,0.018,0.011,19.909,0.008,19.11,0.011,18.78,0.013,18.671,0.019,7.803
290.0573268,37.6940712,0.004,0.003,19.219,0.016,17.988,0.004,17.182,0.003,16.826,0.004,9.093
290.0574221,37.8659825,0.006,0.03,21.958,0.091,20.657,0.035,20.146,0.02,19.919,0.048,9.62
290.0574894,37.7141176,0.019,0.031,21.843,0.088,21.152,0.066,20.951,0.046,20.702,0.043,8.53
290.0575637,37.8002966,0.007,0.007,19.289,0.008,18.827,0.01,18.632,0.009,18.549,0.017,7.97
290.057655,37.6970277,0.002,0.005,18.824,0.007,18.289,0.008,18.072,0.006,17.998,0.012,8.989
290.0576594,37.7469391,0.002,0.009,18.971,0.038,18.419,0.003,18.22,0.014,18.145,0.007,7.926
290.0576802,37.8720638,0.044,0.013,20.734,0.021,19.621,0.014,19.002,0.007,18.691,0.008,9.828
290.0579166,37.7500125,0.009,0.032,20.798,0.068,20.138,0.014,19.752,0.059,19.587,0.031,7.881
290.058069,37.7043129,0.006,0.012,20.985,0.018,19.859,0.026,19.458,0.01,19.287,0.021,8.761
290.0581073,37.7949787,0.014,0.01,20.17,0.022,19.614,0.011,19.365,0.016,19.295,0.019,7.883
290.0581277,37.7965363,0.003,0.008,20.52,0.034,19.259,0.009,18.325,0.003,17.877,0.006,7.899
290.0581288,37.8245285,0.005,0.014,20.318,0.022,19.415,0.011,19.053,0.013,18.955,0.018,8.376
290.0581432,37.7668109,0.01,0.007,18.001,0.009,17.279,0.002,16.965,0.002,16.823,0.003,7.766
290.0581924,37.7481955,0.004,0.007,16.649,0.002,16.089,0.003,15.871,0.002,15.79,0.005,7.888
290.0582172,37.6719528,0.008,0.008,20.883,0.013,19.763,0.004,19.319,0.004,19.092,0.013,9.808
290.0582496,37.7862658,0.005,0.011,20.329,0.023,19.469,0.017,19.132,0.017,18.926,0.015,7.801
290.0584071,37.8474939,0.004,0.008,17.865,0.005,17.455,0.005,17.283,0.004,17.23,0.004,8.974
290.0586398,37.8673394,0.015,0.02,22.093,0.192,21.491,0.07,20.616,0.035,20.244,0.108,9.621
290.0587062,37.7110731,0.005,0.013,21.116,0.098,20.164,0.044,19.629,0.01,19.479,0.02,8.553
290.0587298,37.8534632,0.006,0.006,17.728,0.002,17.297,0.003,17.123,0.003,17.071,0.002,9.147
290.0587539,37.8588136,0.005,0.028,21.947,0.133,20.614,0.017,20.074,0.024,19.823,0.049,9.322
290.0590024,37.8690343,0.011,0.02,20.986,0.024,20.553,0.018,20.33,0.023,20.132,0.122,9.668
290.0591056,37.7266779,0.012,0.013,21.381,0.023,20.123,0.013,18.886,0.008,18.329,0.008,8.179
290.0592322,37.8102,0.006,0.034,21.954,0.067,20.736,0.037,20.199,0.031,20.018,0.042,8.041
290.0593232,37.8487382,0.004,0.011,17.526,0.003,16.945,0.003,16.742,0.003,16.667,0.004,8.975
290.0594794,37.8431508,0.015,0.025,22.356,0.027,21.319,0.041,20.607,0.062,20.169,0.027,8.801
290.0595735,37.8319042,0.004,0.005,18.114,0.012,17.563,0.01,17.355,0.003,17.277,0.005,8.49
290.0596597,37.6903691,0.023,0.016,20.918,0.036,20.008,0.01,19.606,0.021,19.457,0.019,9.115
290.059819,37.6691765,0.012,0.013,20.828,0.024,19.751,0.016,19.298,0.009,19.108,0.025,9.851
290.0599284,37.8410179,0.007,0.023,20.719,0.025,19.793,0.008,19.399,0.012,19.214,0.024,8.721
290.0600613,37.8594495,0.007,0.017,20.737,0.01,20.282,0.016,20.047,0.032,19.781,0.056,9.292
290.0600975,37.8659555,0.002,0.013,19.792,0.007,19.127,0.008,18.873,0.008,18.752,0.016,9.516
290.0602591,37.7743215,0.003,0.007,14.828,0.002,14.157,0.001,13.891,0.011,13.757,0.002,7.66
290.0603344,37.7471728,0.005,0.009,17.617,0.006,16.661,0.003,16.291,0.006,16.062,0.004,7.799
290.0603387,37.8249723,0.004,0.005,17.826,0.008,16.965,0.003,16.6,0.002,16.428,0.005,8.289
290.0603566,37.8780392,0.026,0.031,22.18,0.178,21.224,0.034,20.717,0.024,20.158,0.137,9.953
290.0603653,37.7624693,0.015,0.036,20.684,0.043,20.055,0.068,19.522,0.06,19.072,0.184,7.675
290.0604076,37.7825446,0.003,0.011,21.26,0.048,19.917,0.014,19.163,0.014,18.764,0.015,7.678
290.0605022,37.7706679,0.049,0.016,20.78,0.061,19.726,0.008,19.403,0.022,19.173,0.009,7.648
290.0605132,37.7141334,0.008,0.011,20.17,0.017,19.608,0.03,19.29,0.016,19.193,0.011,8.398
290.0606165,37.8118241,0.007,0.012,20.423,0.013,19.5,0.012,19.138,0.023,18.968,0.016,8.007
290.0607028,37.6694767,0.006,0.008,19.374,0.01,18.663,0.004,18.408,0.008,18.285,0.004,9.807
290.0607436,37.7218271,0.01,0.016,20.063,0.025,19.268,0.008,18.942,0.016,18.803,0.023,8.208
290.0608379,37.7541882,0.008,0.018,20.482,0.024,19.955,0.011,19.708,0.038,19.594,0.03,7.706
290.0608793,37.8146623,0.008,0.01,19.064,0.006,18.547,0.007,18.315,0.006,18.227,0.009,8.048
290.0609234,37.8307007,0.005,0.008,14.282,0.000656,13.78,0.007,13.444,-999,13.528,0.006,8.402
290.0609509,37.702177,0.033,0.046,22.279,0.184,21.727,0.036,21.163,0.058,20.937,0.127,8.701
290.061019,37.6704248,0.041,0.011,21.29,0.009,20.16,0.034,19.687,0.029,19.424,0.016,9.76
290.061106,37.8639435,0.029,0.05,22.112,0.059,21.559,0.017,21.212,0.033,21.063,0.089,9.406
290.0613948,37.8398286,0.003,0.006,17.6,0.006,17.123,0.003,16.924,0.003,16.846,0.006,8.626
290.0614839,37.6989505,0.013,0.016,20.525,0.014,19.893,0.031,19.612,0.016,19.469,0.028,8.774
290.0615943,37.8001362,0.009,0.018,20.821,0.016,20.249,0.013,20.001,0.014,19.788,0.039,7.781
290.0616591,37.8201315,0.004,0.006,17.707,0.006,17.242,0.002,17.049,0.004,16.986,0.007,8.123
290.0617049,37.8666537,0.007,0.018,20.613,0.018,20.034,0.009,19.779,0.012,19.707,0.034,9.48
290.0617273,37.8414108,0.003,0.012,21.163,0.052,20.16,0.014,19.73,0.011,19.494,0.015,8.657
290.0617328,37.7438466,0.006,0.015,18.238,0.007,17.31,0.005,16.956,0.008,16.777,0.005,7.775
290.0617443,37.8488083,0.003,0.009,16.274,0.004,15.661,0.001,15.398,0.002,15.288,0.002,8.878
290.061775,37.7580362,0.039,0.035,22.052,0.102,21.4,0.15,20.914,0.014,20.682,0.106,7.633
290.0618725,37.7775462,0.005,0.006,19.584,0.01,18.702,0.01,18.406,0.01,18.265,0.011,7.59
290.0618751,37.8601637,0.012,0.016,22.365,0.175,21.52,0.032,20.26,0.014,19.621,0.062,9.245
290.0621026,37.8101612,0.007,0.018,20.742,0.024,20.169,0.035,19.83,0.017,19.785,0.048,7.91
290.0621276,37.7258416,0.11,0.074,18.517,0.019,18.035,0.015,17.747,0.013,17.707,0.05,8.061
290.0621681,37.7624837,0.003,0.024,20.465,0.031,19.553,0.009,19.147,0.012,18.891,0.01,7.59
290.0622325,37.8341309,0.014,0.041,21.134,0.032,20.445,0.022,20.175,0.06,20.001,0.024,8.434
290.0622603,37.7953906,0.006,0.018,20.111,0.014,19.392,0.017,19.076,0.015,18.901,0.013,7.693
290.0624282,37.7525095,0.003,0.012,19.324,0.005,18.655,0.009,18.379,0.012,18.243,0.012,7.646
290.0625338,37.8078611,0.004,0.017,20.103,0.01,19.284,0.017,18.941,0.018,18.802,0.018,7.852
290.0625552,37.7168511,0.019,0.026,22.063,0.185,21.259,0.129,20.72,0.029,20.361,0.073,8.243
290.0625996,37.8351519,0.045,0.029,21.796,0.009,21.181,0.037,20.98,0.07,20.886,0.056,8.446
290.0626148,37.7439534,0.014,0.009,17.874,0.009,17.282,0.003,17.093,0.012,16.977,0.01,7.733
290.0627148,37.6841645,0.008,0.025,22.471,0.189,21.048,0.021,20.091,0.029,19.644,0.027,9.201
290.0627916,37.7735149,0.023,0.011,20.008,0.012,19.197,0.006,18.823,0.005,18.638,0.015,7.54
290.0630868,37.7941821,0.004,0.006,17.356,0.005,16.643,0.001,16.36,0.005,16.232,0.004,7.642
290.0631034,37.8188261,0.006,0.009,20.748,0.026,19.77,0.015,19.391,0.016,19.199,0.027,8.032
290.0631134,37.8142521,0.02,0.011,20.12,0.013,19.261,0.006,18.935,0.009,18.794,0.015,7.939
290.0631651,37.7651415,0.013,0.016,22.33,0.194,21.035,0.028,20.33,0.025,20.035,0.043,7.532
290.0632442,37.8009605,0.005,0.023,20.598,0.026,19.91,0.026,19.561,0.009,19.373,0.023,7.716
290.063278,37.724961,0.043,0.06,22.05,0.189,21.544,0.141,21.24,0.034,21.068,0.118,8.028
290.0633174,37.8517647,0.004,0.01,18.197,0.005,17.841,0.002,17.692,0.003,17.642,0.006,8.909
290.0634526,37.7813109,0.002,0.004,18.989,0.007,18.205,0.001,17.888,0.012,17.72,0.008,7.528
290.0635448,37.8804603,0.014,0.024,21.205,0.022,20.878,0.042,20.86,0.046,20.892,0.037,9.932
290.0635496,37.8259531,0.008,0.023,20.677,0.015,19.809,0.008,19.422,0.01,19.258,0.016,8.172
290.0635827,37.8292189,0.003,0.014,19.504,0.016,18.804,0.014,18.534,0.014,18.398,0.014,8.25
290.06389,37.7004464,0.01,0.021,18.771,0.023,18.041,0.004,17.748,0.003,17.601,0.011,8.63
