#AGE=12.000 EEPS=267
#EEP M/Mo LogTeff LogG LogL/Lo open gp1 rp1 ip1 zp1 yp1 wp1
167 1.004892 3.6839 3.8740 0.2551 4.0682 4.8863 4.0950 3.8254 3.7323 3.6852 4.1757
168 1.005844 3.6804 3.8405 0.2752 4.0265 4.8670 4.0585 3.7799 3.6820 3.6316 4.1381
169 1.006690 3.6779 3.8083 0.2978 3.9762 4.8327 4.0121 3.7271 3.6254 3.5729 4.0908
170 1.007466 3.6761 3.7772 0.3218 3.9210 4.7893 3.9600 3.6700 3.5656 3.5114 4.0379
171 1.008197 3.6747 3.7471 0.3465 3.8629 4.7399 3.9044 3.6105 3.5039 3.4486 3.9815
172 1.008896 3.6736 3.7178 0.3717 3.8028 4.6867 3.8464 3.5494 3.4410 3.3849 3.9229
173 1.009575 3.6727 3.6892 0.3971 3.7417 4.6306 3.7868 3.4874 3.3776 3.3208 3.8629
174 1.010241 3.6720 3.6609 0.4227 3.6797 4.5729 3.7262 3.4248 3.3137 3.2565 3.8018
175 1.010898 3.6714 3.6330 0.4485 3.6172 4.5139 3.6650 3.3617 3.2495 3.1921 3.7401
176 1.011545 3.6708 3.6052 0.4743 3.5544 4.4542 3.6033 3.2985 3.1852 3.1275 3.6780
177 1.012180 3.6702 3.5774 0.5001 3.4912 4.3939 3.5412 3.2349 3.1206 3.0627 3.6155
178 1.012805 3.6698 3.5498 0.5261 3.4277 4.3332 3.4788 3.1710 3.0559 2.9979 3.5527
179 1.013418 3.6693 3.5222 0.5522 3.3641 4.2721 3.4162 3.1070 2.9911 2.9328 3.4897
180 1.014016 3.6688 3.4942 0.5783 3.3003 4.2111 3.3534 3.0428 2.9259 2.8673 3.4265
181 1.014603 3.6682 3.4661 0.6044 3.2364 4.1501 3.2906 2.9784 2.8605 2.8018 3.3633
182 1.014898 3.6679 3.4512 0.6183 3.2026 4.1180 3.2575 2.9444 2.8260 2.7671 3.3299
183 1.015191 3.6677 3.4356 0.6328 3.1672 4.0844 3.2227 2.9087 2.7898 2.7308 3.2950
184 1.015481 3.6673 3.4188 0.6484 3.1295 4.0486 3.1856 2.8706 2.7510 2.6918 3.2576
185 1.015770 3.6669 3.4016 0.6642 3.0909 4.0122 3.1479 2.8318 2.7116 2.6521 3.2195
186 1.016056 3.6665 3.3836 0.6808 3.0506 3.9740 3.1084 2.7911 2.6702 2.6106 3.1798
187 1.016336 3.6661 3.3637 0.6989 3.0067 3.9329 3.0653 2.7467 2.6249 2.5650 3.1364
188 1.016615 3.6656 3.3432 0.7176 2.9615 3.8906 3.0212 2.7011 2.5785 2.5183 3.0919
189 1.016888 3.6650 3.3215 0.7373 2.9139 3.8463 2.9749 2.6531 2.5294 2.4689 3.0451
190 1.017157 3.6644 3.2986 0.7580 2.8638 3.7997 2.9261 2.6025 2.4777 2.4168 2.9958
191 1.017421 3.6638 3.2746 0.7795 2.8120 3.7519 2.8757 2.5501 2.4241 2.3628 2.9448
192 1.017681 3.6632 3.2494 0.8021 2.7575 3.7016 2.8227 2.4950 2.3678 2.3061 2.8914
193 1.017935 3.6624 3.2231 0.8255 2.7014 3.6500 2.7683 2.4382 2.3097 2.2473 2.8362
194 1.018185 3.6616 3.1960 0.8496 2.6435 3.5971 2.7122 2.3796 2.2495 2.1866 2.7795
195 1.018426 3.6607 3.1673 0.8749 2.5830 3.5422 2.6537 2.3183 2.1866 2.1230 2.7202
196 1.018664 3.6598 3.1378 0.9009 2.5210 3.4859 2.5937 2.2554 2.1220 2.0577 2.6595
197 1.018894 3.6589 3.1070 0.9278 2.4568 3.4281 2.5319 2.1904 2.0551 1.9900 2.5969
198 1.019118 3.6578 3.0752 0.9555 2.3910 3.3690 2.4686 2.1236 1.9862 1.9203 2.5326
199 1.019335 3.6567 3.0424 0.9839 2.3236 3.3088 2.4040 2.0552 1.9156 1.8489 2.4669
200 1.019544 3.6555 3.0084 1.0133 2.2542 3.2470 2.3376 1.9847 1.8427 1.7748 2.3993
201 1.019745 3.6542 2.9734 1.0433 2.1835 3.1846 2.2702 1.9127 1.7683 1.6993 2.3306
202 1.019940 3.6529 2.9374 1.0741 2.1113 3.1215 2.2017 1.8393 1.6921 1.6218 2.2606
203 1.020128 3.6515 2.9005 1.1054 2.0379 3.0577 2.1324 1.7647 1.6144 1.5429 2.1896
204 1.020308 3.6500 2.8627 1.1374 1.9633 2.9932 2.0622 1.6887 1.5352 1.4623 2.1175
205 1.020481 3.6484 2.8240 1.1700 1.8878 2.9282 1.9914 1.6117 1.4546 1.3803 2.0447
206 1.020647 3.6468 2.7846 1.2030 1.8111 2.8628 1.9200 1.5335 1.3728 1.2968 1.9710
207 1.020807 3.6451 2.7444 1.2366 1.7338 2.7973 1.8482 1.4546 1.2899 1.2122 1.8968
208 1.020963 3.6434 2.7037 1.2704 1.6560 2.7319 1.7766 1.3752 1.2063 1.1268 1.8224
209 1.021117 3.6417 2.6629 1.3043 1.5784 2.6667 1.7053 1.2960 1.1226 1.0414 1.7483
