#AGE= 2.000 EEPS=272
#EEP M/Mo LogTeff LogG LogL/Lo open gp1 rp1 ip1 zp1 yp1 wp1
172 1.680249 3.7453 3.5850 1.0127 2.1001 2.5793 2.0712 1.9256 1.9002 1.8972 2.1503
173 1.680681 3.7417 3.5861 0.9975 2.1393 2.6355 2.1127 1.9606 1.9316 1.9271 2.1923
174 1.681078 3.7383 3.5880 0.9819 2.1801 2.6928 2.1558 1.9974 1.9648 1.9589 2.2358
175 1.681448 3.7348 3.5905 0.9659 2.2219 2.7509 2.1999 2.0354 1.9993 1.9918 2.2804
176 1.681800 3.7315 3.5934 0.9498 2.2645 2.8099 2.2449 2.0743 2.0347 2.0256 2.3259
177 1.682144 3.7282 3.5962 0.9336 2.3076 2.8698 2.2906 2.1136 2.0704 2.0597 2.3717
178 1.682491 3.7247 3.5987 0.9174 2.3510 2.9305 2.3367 2.1532 2.1062 2.0938 2.4181
179 1.682853 3.7211 3.6002 0.9014 2.3943 2.9922 2.3829 2.1925 2.1415 2.1271 2.4645
180 1.683254 3.7170 3.5996 0.8860 2.4369 3.0554 2.4290 2.2309 2.1754 2.1588 2.5108
181 1.683745 3.7122 3.5941 0.8723 2.4769 3.1206 2.4735 2.2658 2.2049 2.1852 2.5552
182 1.684289 3.7072 3.5813 0.8654 2.5011 3.1714 2.5024 2.2847 2.2180 2.1951 2.5840
183 1.684844 3.7026 3.5603 0.8682 2.5010 3.1963 2.5070 2.2798 2.2077 2.1814 2.5882
184 1.685365 3.6988 3.5337 0.8797 2.4784 3.1951 2.4886 2.2533 2.1766 2.1477 2.5694
185 1.685839 3.6959 3.5048 0.8968 2.4414 3.1754 2.4549 2.2131 2.1326 2.1014 2.5354
186 1.686276 3.6934 3.4749 0.9168 2.3961 3.1446 2.4126 2.1652 2.0817 2.0485 2.4928
187 1.686686 3.6913 3.4449 0.9385 2.3459 3.1070 2.3650 2.1128 2.0266 1.9920 2.4448
188 1.687078 3.6894 3.4148 0.9612 2.2931 3.0651 2.3146 2.0580 1.9694 1.9333 2.3940
189 1.687459 3.6877 3.3848 0.9845 2.2385 3.0206 2.2623 2.0017 1.9108 1.8735 2.3413
190 1.687833 3.6861 3.3550 1.0081 2.1830 2.9745 2.2089 1.9445 1.8515 1.8130 2.2875
191 1.688202 3.6846 3.3254 1.0319 2.1267 2.9272 2.1548 1.8868 1.7917 1.7522 2.2329
192 1.688567 3.6832 3.2958 1.0558 2.0703 2.8794 2.1004 1.8289 1.7318 1.6911 2.1781
193 1.688932 3.6818 3.2663 1.0798 2.0136 2.8313 2.0458 1.7708 1.6717 1.6301 2.1231
194 1.689296 3.6804 3.2370 1.1037 1.9569 2.7830 1.9912 1.7128 1.6118 1.5691 2.0679
195 1.689659 3.6791 3.2078 1.1277 1.9004 2.7346 1.9365 1.6549 1.5520 1.5082 2.0129
196 1.690023 3.6778 3.1787 1.1515 1.8440 2.6864 1.8821 1.5971 1.4923 1.4477 1.9580
197 1.690387 3.6764 3.1496 1.1753 1.7877 2.6384 1.8278 1.5395 1.4329 1.3872 1.9033
198 1.690753 3.6751 3.1207 1.1991 1.7317 2.5907 1.7740 1.4822 1.3736 1.3269 1.8488
199 1.691119 3.6738 3.0919 1.2227 1.6759 2.5431 1.7203 1.4251 1.3146 1.2669 1.7946
200 1.691487 3.6725 3.0633 1.2463 1.6204 2.4960 1.6670 1.3683 1.2558 1.2070 1.7408
201 1.691855 3.6712 3.0346 1.2698 1.5653 2.4492 1.6141 1.3118 1.1974 1.1475 1.6873
202 1.692226 3.6699 3.0061 1.2932 1.5104 2.4028 1.5616 1.2557 1.1392 1.0882 1.6341
203 1.692597 3.6685 2.9775 1.3165 1.4559 2.3570 1.5096 1.1999 1.0813 1.0292 1.5813
204 1.692970 3.6672 2.9491 1.3396 1.4018 2.3116 1.4580 1.1445 1.0237 0.9705 1.5290
205 1.693344 3.6658 2.9207 1.3627 1.3481 2.2667 1.4070 1.0894 0.9664 0.9120 1.4771
206 1.693718 3.6645 2.8924 1.3857 1.2946 2.2220 1.3562 1.0346 0.9092 0.8536 1.4254
207 1.694093 3.6631 2.8641 1.4087 1.2412 2.1777 1.3057 0.9799 0.8523 0.7955 1.3740
208 1.694470 3.6618 2.8359 1.4316 1.1883 2.1337 1.2557 0.9256 0.7956 0.7376 1.3230
209 1.694843 3.6604 2.8075 1.4545 1.1352 2.0898 1.2055 0.8712 0.7387 0.6795 1.2718
210 1.695219 3.6591 2.7793 1.4774 1.0825 2.0463 1.1559 0.8172 0.6822 0.6217 1.2211
211 1.695594 3.6577 2.7508 1.5003 1.0297 2.0030 1.1063 0.7631 0.6255 0.5636 1.1704
212 1.695968 3.6563 2.7225 1.5232 0.9772 1.9598 1.0572 0.7092 0.5689 0.5057 1.1200
213 1.696341 3.6548 2.6939 1.5462 0.9246 1.9170 1.0082 0.6553 0.5123 0.4477 1.0697
214 1.696713 3.6534 2.6654 1.5691 0.8722 1.8743 0.9594 0.6014 0.4556 0.3897 1.0195
215 1.697085 3.6520 2.6369 1.5921 0.8200 1.8320 0.9110 0.5479 0.3991 0.3317 0.9695
216 1.697456 3.6505 2.6081 1.6150 0.7679 1.7900 0.8630 0.4943 0.3425 0.2737 0.9199
217 1.697523 3.6503 2.6031 1.6191 0.7585 1.7826 0.8545 0.4847 0.3324 0.2633 0.9110
218 1.697590 3.6500 2.5979 1.6233 0.7492 1.7751 0.8459 0.4752 0.3224 0.2530 0.9021
219 1.697657 3.6497 2.5927 1.6274 0.7399 1.7677 0.8374 0.4656 0.3122 0.2425 0.8933
220 1.697723 3.6495 2.5876 1.6315 0.7306 1.7602 0.8288 0.4560 0.3021 0.2321 0.8844
221 1.697790 3.6492 2.5825 1.6356 0.7212 1.7527 0.8203 0.4465 0.2919 0.2217 0.8755
222 1.697857 3.6489 2.5773 1.6398 0.7119 1.7452 0.8117 0.4369 0.2818 0.2113 0.8666
223 1.697923 3.6487 2.5722 1.6439 0.7026 1.7377 0.8032 0.4273 0.2716 0.2009 0.8578
224 1.697990 3.6484 2.5670 1.6480 0.6932 1.7302 0.7947 0.4178 0.2615 0.1904 0.8489
225 1.698056 3.6482 2.5619 1.6521 0.6839 1.7227 0.7861 0.4082 0.2513 0.1800 0.8400
226 1.698122 3.6479 2.5567 1.6562 0.6746 1.7153 0.7776 0.3985 0.2412 0.1696 0.8312
227 1.698738 3.6455 2.5090 1.6943 0.5889 1.6471 0.6996 0.3105 0.1476 0.0733 0.7499
228 1.699344 3.6430 2.4623 1.7315 0.5058 1.5819 0.6249 0.2251 0.0564 -0.0204 0.6716
229 1.699927 3.6407 2.4186 1.7661 0.4290 1.5220 0.5562 0.1461 -0.0284 -0.1079 0.5993
230 1.700487 3.6388 2.3815 1.7955 0.3638 1.4713 0.4983 0.0791 -0.1006 -0.1822 0.5381
231 1.701045 3.6377 2.3606 1.8122 0.3267 1.4422 0.4655 0.0409 -0.1417 -0.2245 0.5033
232 1.701614 3.6392 2.3858 1.7932 0.3682 1.4725 0.5016 0.0838 -0.0949 -0.1761 0.5417
233 1.702280 3.6448 2.4891 1.7126 0.5466 1.6096 0.6608 0.2677 0.1025 0.0277 0.7093
