#AGE= 4.000 EEPS=270
#EEP M/Mo LogTeff LogG LogL/Lo open gp1 rp1 ip1 zp1 yp1 wp1
229 1.391117 3.6384 2.4715 1.6169 0.8117 1.9227 0.9499 0.5264 0.3449 0.2615 0.9877
230 1.391702 3.6345 2.3962 1.6769 0.6787 1.8186 0.8329 0.3899 0.1975 0.1097 0.8632
231 1.392220 3.6307 2.3223 1.7355 0.5504 1.7201 0.7225 0.2580 0.0542 -0.0384 0.7440
232 1.392669 3.6269 2.2506 1.7919 0.4284 1.6283 0.6202 0.1325 -0.0834 -0.1809 0.6319
233 1.393072 3.6229 2.1790 1.8479 0.3086 1.5402 0.5225 0.0091 -0.2197 -0.3225 0.5228
234 1.393424 3.6190 2.1090 1.9023 0.1937 1.4574 0.4314 -0.1094 -0.3518 -0.4600 0.4193
235 1.393741 3.6151 2.0395 1.9562 0.0814 1.3785 0.3455 -0.2253 -0.4822 -0.5960 0.3193
236 1.394018 3.6112 1.9725 2.0079 -0.0246 1.3068 0.2688 -0.3346 -0.6068 -0.7265 0.2265
237 1.394266 3.6073 1.9062 2.0587 -0.1267 1.2405 0.2001 -0.4402 -0.7290 -0.8551 0.1391
238 1.394488 3.6034 1.8412 2.1084 -0.2250 1.1798 0.1386 -0.5414 -0.8475 -0.9806 0.0565
239 1.394687 3.5997 1.7773 2.1571 -0.3196 1.1243 0.0842 -0.6388 -0.9632 -1.1035 -0.0211
240 1.394864 3.5960 1.7153 2.2044 -0.4100 1.0724 0.0375 -0.7324 -1.0757 -1.2232 -0.0937
241 1.395024 3.5923 1.6543 2.2507 -0.4966 1.0268 -0.0021 -0.8216 -1.1847 -1.3399 -0.1611
242 1.395169 3.5886 1.5945 2.2960 -0.5794 0.9878 -0.0340 -0.9063 -1.2899 -1.4538 -0.2237
243 1.395298 3.5851 1.5365 2.3398 -0.6573 0.9565 -0.0578 -0.9855 -1.3901 -1.5634 -0.2801
244 1.395416 3.5815 1.4789 2.3831 -0.7315 0.9328 -0.0735 -1.0603 -1.4870 -1.6708 -0.3314
245 1.395523 3.5779 1.4224 2.4255 -0.8014 0.9175 -0.0802 -1.1297 -1.5795 -1.7751 -0.3767
246 1.395621 3.5744 1.3669 2.4667 -0.8677 0.9102 -0.0746 -1.1950 -1.6695 -1.8776 -0.4161
