raMean,decMean,raMeanErr,decMeanErr,gMeanPSFMag,gMeanPSFMagErr,rMeanPSFMag,rMeanPSFMagErr,iMeanPSFMag,iMeanPSFMagErr,zMeanPSFMag,zMeanPSFMagErr,Ang Sep (')
259.1791978,43.3368383,0.016,0.025,21.806,0.047,21.382,0.049,21.037,0.027,20.844,0.074,12.806
259.1792558,43.0392467,0.027,0.042,21.929,0.091,21.617,0.054,21.345,0.043,20.861,0.236,7.326
259.1792636,43.1606716,0.068,0.024,19.579,0.017,19.336,0.027,19.233,0.013,19.191,0.035,4.654
259.1792708,43.1834279,0.002,0.003,18.293,0.007,18.012,0.006,17.938,0.003,17.954,0.011,5.241
259.1792713,43.1099955,0.009,0.003,19.717,0.018,19.514,0.013,19.409,0.007,19.336,0.006,4.702
259.1792941,43.2598194,0.013,0.02,21.332,0.041,20.867,0.015,20.744,0.025,20.652,0.036,8.617
259.1792995,43.1309054,0.004,0.007,20.123,0.024,19.887,0.031,19.82,0.017,19.82,0.014,4.435
259.1793091,43.0155127,0.009,0.009,20.852,0.021,20.463,0.029,20.288,0.018,20.132,0.036,8.503
259.1793359,43.1376477,0.034,0.011,20.012,0.037,19.812,0.023,19.7,0.018,19.633,0.045,4.421
259.1793969,43.1773887,0.021,0.032,22.169,0.066,21.451,0.041,21.198,0.043,20.869,0.087,5.051
259.1793981,43.0569148,0.023,0.033,22.074,0.098,21.479,0.044,21.313,0.028,20.993,0.038,6.508
259.1793983,43.1392655,0.027,0.039,21.252,0.043,20.725,0.046,20.539,0.022,20.407,0.056,4.42
259.1794046,43.1268594,0.021,0.029,21.658,0.098,21.467,0.081,21.109,0.052,21.091,0.08,4.455
259.1794762,43.1074451,0.005,0.016,20.26,0.034,20.038,0.019,19.888,0.016,19.741,0.05,4.747
259.1795036,43.1353588,0.012,0.011,20.877,0.071,20.475,0.062,20.341,0.022,20.247,0.029,4.413
259.1795274,43.1038061,0.008,0.007,21.016,0.046,20.643,0.025,20.469,0.016,20.342,0.096,4.83
259.1795437,43.1015409,0.031,0.059,21.207,0.046,20.867,0.026,20.582,0.017,20.43,0.052,4.886
259.179575,43.2169285,0.012,0.017,21.456,0.057,20.951,0.028,20.713,0.021,20.609,0.058,6.534
259.1795751,43.1404298,0.018,0.014,21.51,0.061,20.941,0.057,20.778,0.03,20.718,0.046,4.416
259.1796611,43.1947179,0.007,0.015,20.586,0.038,20.243,0.023,20.141,0.014,20.059,0.038,5.62
259.1796771,43.097601,0.018,0.024,21.354,0.076,20.953,0.021,20.708,0.021,20.495,0.096,4.987
259.1797368,43.1689007,0.016,0.024,21.466,0.012,21.006,0.088,20.81,0.032,20.749,0.055,4.811
259.1797865,43.1640399,0.017,0.028,21.811,0.143,21.275,0.045,21.008,0.026,21.005,0.102,4.699
259.1798109,43.1235208,0.028,0.022,20.061,0.025,19.866,0.014,19.733,0.011,19.741,0.022,4.468
259.1798255,43.1152407,0.021,0.03,21.868,0.121,21.4,0.064,21.155,0.037,20.967,0.109,4.581
259.1799259,43.2022487,0.003,0.006,20.225,0.029,19.888,0.014,19.846,0.009,19.838,0.046,5.903
259.1799267,43.0940761,0.012,0.016,20.218,0.016,19.967,0.012,19.836,0.01,19.866,0.03,5.08
259.1799302,43.1132683,0.092,0.089,21.807,0.129,21.684,0.077,21.458,0.038,21.344,0.151,4.611
259.179944,43.1196026,0.027,0.039,21.971,0.131,21.776,0.059,21.371,0.037,21.076,0.196,4.51
259.1799611,43.1614546,0.031,0.035,21.868,0.119,21.665,0.129,21.201,0.033,20.798,0.095,4.64
259.1799722,43.0578406,0.021,0.012,21.151,0.036,20.77,0.031,20.656,0.024,20.365,0.049,6.45
259.179999,43.1558039,0.003,0.01,19.811,0.012,19.583,0.013,19.517,0.009,19.511,0.037,4.54
259.1801425,43.0816193,0.046,0.006,16.964,0.011,16.602,0.005,16.414,0.004,16.359,0.01,5.486
259.180171,43.0448944,0.051,0.077,21.919,0.013,21.428,0.084,21.176,0.088,21.094,0.032,7.033
259.1802011,43.2303148,0.006,0.013,21.251,0.034,20.849,0.045,20.625,0.018,20.624,0.038,7.131
259.1802395,43.1295462,0.05,0.049,21.426,0.047,21.128,0.067,20.942,0.039,20.881,0.054,4.401
259.1802509,43.1821422,0.072,0.067,19.435,0.024,19.155,0.058,19.162,0.013,19.199,0.033,5.164
259.1802571,43.0449343,0.028,0.045,21.747,0.066,21.432,0.056,21.137,0.029,20.703,0.089,7.029
259.1802583,43.1160963,0.003,0.003,19.505,0.011,19.309,0.021,19.25,0.006,19.204,0.048,4.549
259.1802773,42.9927194,0.023,0.026,17.663,0.003,17.212,0.006,17.072,0.002,17.045,0.005,9.678
259.180286,43.2237221,0.006,0.01,18.551,0.008,18.327,0.003,18.246,0.005,18.23,0.013,6.821
259.180328,43.2153055,0.003,0.008,20.444,0.018,20.121,0.014,19.978,0.01,19.915,0.024,6.44
259.1803347,43.1415477,0.017,0.007,20.385,0.028,20.129,0.017,19.983,0.027,19.95,0.049,4.387
259.1803524,43.1532606,0.008,0.008,19.993,0.015,19.711,0.024,19.665,0.014,19.651,0.04,4.489
259.1803702,43.2444785,0.006,0.004,19.339,0.006,19.092,0.008,19.024,0.005,19.017,0.01,7.814
259.1804025,43.1063638,0.003,0.004,19.492,0.012,19.333,0.015,19.243,0.008,19.228,0.014,4.734
259.1804129,43.0711537,0.004,0.007,15.009,0.002,14.493,0.005,14.244,0.006,14.122,0.002,5.876
259.1804175,43.1699108,0.018,0.015,18.289,0.009,18.015,0.008,17.938,0.005,17.92,0.013,4.809
259.1804603,43.1318126,0.003,0.005,18.614,0.01,18.447,0.011,18.376,0.007,18.363,0.023,4.38
259.1804639,43.3137529,0.005,0.004,20.027,0.018,19.162,0.01,18.776,0.007,18.63,0.006,11.495
259.1805553,43.1574953,0.098,0.019,18.954,0.036,18.959,0.026,18.804,0.012,18.777,0.023,4.544
259.1806632,42.9813407,0.018,0.029,21.61,0.15,22.062,0.06,20.89,0.033,20.456,0.062,10.284
259.1807395,43.0460787,0.028,0.042,22.134,0.137,21.809,0.072,21.526,0.05,21.231,0.129,6.962
259.1807528,43.2128533,0.011,0.003,18.318,0.008,17.85,0.007,17.697,0.005,17.655,0.007,6.32
259.1807633,43.1249464,0.002,0.004,18.592,0.02,18.432,0.009,18.376,0.005,18.346,0.011,4.413
259.1807666,43.1371709,0.01,0.01,20.511,0.038,20.233,0.027,20.112,0.02,20.008,0.042,4.358
259.1807807,43.1507634,0.026,0.026,18.988,0.018,18.791,0.018,18.72,0.008,18.74,0.025,4.439
259.180801,43.0840437,0.006,0.009,20.585,0.04,20.252,0.038,20.122,0.013,20.01,0.102,5.376
259.180812,43.0900872,0.011,0.016,20.941,0.042,20.497,0.015,20.368,0.012,20.384,0.068,5.172
259.1808202,43.0970523,0.005,0.008,19.391,0.016,19.19,0.014,19.059,0.008,19.091,0.036,4.959
259.180821,43.1222638,0.049,0.014,20.102,0.022,19.879,0.005,19.747,0.017,19.683,0.015,4.439
259.180831,43.0385943,0.013,0.009,20.404,0.02,20.047,0.022,19.985,0.011,19.906,0.03,7.315
259.1809218,43.1181633,0.005,0.025,21.122,0.066,20.925,0.047,20.68,0.018,20.48,0.104,4.489
259.1809386,43.0769634,0.005,0.007,20.261,0.021,19.917,0.019,19.831,0.01,19.77,0.068,5.631
259.1810219,43.093601,0.029,0.057,20.044,0.021,19.83,0.026,19.665,0.017,19.485,0.107,5.053
259.181038,43.0493235,0.031,0.038,22.048,0.19,21.803,0.043,21.439,0.057,20.975,0.031,6.803
259.1810432,43.1240513,0.013,0.017,20.099,0.013,19.844,0.023,19.726,0.014,19.712,0.024,4.41
259.1810711,43.1404304,0.007,0.01,20.458,0.027,20.141,0.041,20.06,0.019,20.048,0.035,4.35
259.1810946,43.0950635,0.022,0.03,21.645,0.122,21.157,0.054,20.921,0.037,20.835,0.167,5.006
259.1811865,43.1576534,0.147,0.097,19.238,0.02,19.053,0.013,18.974,0.04,18.97,0.043,4.52
259.1812089,43.1810721,0.006,0.013,21.118,0.02,20.692,0.056,20.507,0.029,20.488,0.053,5.094
259.1812226,43.099704,0.004,0.007,21.078,0.053,20.619,0.021,20.473,0.018,20.396,0.038,4.869
259.1812381,43.2057161,0.017,0.027,21.542,0.037,21.205,0.039,21.14,0.022,20.913,0.169,6.002
259.1812763,43.2082263,0.003,0.01,20.439,0.013,20.113,0.026,20.014,0.014,19.95,0.03,6.106
259.1812821,43.1472687,0.227,0.107,18.229,0.019,18.114,0.011,17.986,0.012,17.985,0.044,4.382
259.1813279,43.2040403,0.005,0.009,21.266,0.067,20.786,0.036,20.62,0.018,20.495,0.08,5.93
259.1813699,43.0581751,0.009,0.004,20.114,0.017,19.825,0.014,19.745,0.009,19.661,0.008,6.394
259.1814205,43.1427211,0.004,0.004,20.196,0.036,19.929,0.021,19.858,0.018,19.796,0.087,4.345
259.181423,43.2234498,0.005,0.005,19.512,0.007,19.281,0.012,19.163,0.006,19.162,0.019,6.776
259.1815367,43.220656,0.005,0.006,20.35,0.029,20.005,0.017,19.866,0.012,19.841,0.022,6.645
259.1815526,43.0233597,0.006,0.011,20.553,0.02,20.206,0.025,20.102,0.013,19.939,0.04,8.051
259.181595,43.3681887,0.026,0.04,22.125,0.153,21.576,0.063,21.36,0.054,20.935,0.109,14.554
259.1816029,43.1312059,0.011,0.007,20.628,0.023,20.302,0.03,20.177,0.021,20.043,0.042,4.333
259.1816254,43.1029866,0.006,0.02,20.664,0.025,20.282,0.024,20.092,0.01,20.068,0.042,4.767
259.1816481,43.1352038,0.012,0.017,21.205,0.063,20.868,0.077,20.687,0.038,20.695,0.114,4.32
259.1816546,43.0368294,0.023,0.029,22.006,0.054,21.413,0.031,21.212,0.034,21.056,0.072,7.38
259.1816877,43.1369339,0.025,0.055,20.694,0.04,20.522,0.018,20.283,0.017,20.209,0.035,4.317
259.1817139,43.1457857,0.008,0.009,21.426,0.028,20.839,0.086,20.711,0.052,20.491,0.013,4.351
259.1817193,43.2371798,0.004,0.005,19.557,0.007,19.127,0.014,18.91,0.007,18.841,0.014,7.421
259.1817221,43.1543287,0.043,0.047,22.291,0.171,21.981,0.106,21.511,0.049,21.611,0,4.445
259.1817272,43.0887043,0.014,0.007,19.706,0.008,19.457,0.015,19.319,0.01,19.377,0.071,5.184
259.1817399,43.1566982,0.005,0.004,18.333,0.007,17.703,0.012,17.413,0.006,17.285,0.004,4.481
259.1817744,43.3501934,0.004,0.003,17.065,0.003,16.735,0.003,16.578,0.003,16.532,0.004,13.524
259.1818181,43.1384726,0.009,0.015,21.235,0.056,21.172,0.073,20.819,0.04,20.754,0.02,4.313
259.1818368,42.9309045,0.008,0.006,21.543,0.028,20.42,0.012,19.537,0.006,19.123,0.009,13.071
259.1818532,43.0957421,0.006,0.007,20.659,0.047,20.199,0.022,20.108,0.011,20.062,0.083,4.957
259.1818821,43.0409207,0.012,0.017,21.399,0.07,20.947,0.031,20.778,0.028,20.568,0.024,7.176
259.1818991,43.1934758,0.002,0.008,20.072,0.022,19.751,0.02,19.708,0.01,19.676,0.053,5.497
259.1819153,43.1697962,0.006,0.006,19.407,0.01,19.156,0.019,19.102,0.008,19.133,0.01,4.746
259.1820126,43.2127508,0.011,0.012,20.848,0.016,20.493,0.029,20.328,0.011,20.295,0.043,6.278
259.1820487,43.2509697,0.005,0.008,16.588,0.004,16.144,0.004,15.939,0.003,15.849,0.006,8.101
259.1821214,43.0737239,0.038,0.073,22.285,0.006,21.644,0.063,21.298,0.067,20.826,0.075,5.717
259.1821401,43.1775113,0.022,0.029,22.01,0.176,21.599,0.08,21.16,0.02,21.179,0.156,4.95
259.1821742,43.1335401,0.024,0.032,21.853,0.139,21.457,0.207,21.341,0.069,20.988,0.066,4.3
259.1822144,43.1238537,0.03,0.009,19.771,0.02,19.565,0.009,19.418,0.014,19.401,0.026,4.361
259.1822598,43.128238,0.007,0.007,20.847,0.045,20.605,0.035,20.377,0.025,20.241,0.079,4.321
259.1822617,43.0876082,0.044,0.013,21.15,0.036,20.796,0.022,20.523,0.023,20.25,0.21,5.201
259.1822938,43.1022724,0.016,0.024,20.258,0.014,20.006,0.021,19.864,0.009,19.755,0.056,4.758
259.1822978,43.1012364,0.003,0.005,19.988,0.028,19.72,0.012,19.623,0.011,19.614,0.06,4.785
259.1823323,43.1163918,0.048,0.014,20.187,0.035,19.947,0.014,19.849,0.012,19.827,0.023,4.456
259.1823765,43.1106706,0.002,0.003,18.141,0.006,17.904,0.007,17.779,0.006,17.746,0.016,4.56
259.1823928,43.151079,0.006,0.004,15.655,0.004,15.205,0.003,14.943,0.003,14.841,0.008,4.374
259.1824053,43.0174205,0.046,0.063,22.302,0.197,22.091,0.023,21.517,0.054,20.972,0.176,8.335
259.182415,43.2411211,0.003,0.004,17.291,0.002,16.451,0.003,16.126,0.003,16.001,0.005,7.598
259.1824336,43.185169,0.008,0.017,20.882,0.025,20.459,0.024,20.322,0.017,20.401,0.045,5.183
259.1824509,43.0652657,0.007,0.01,21.124,0.037,20.716,0.016,20.597,0.017,20.522,0.097,6.054
259.1824871,43.1306254,0.103,0.011,20.55,0.028,20.206,0.046,20.04,0.016,19.974,0.061,4.297
259.1825144,43.2256769,0.005,0.01,21.282,0.028,20.831,0.024,20.57,0.023,20.599,0.054,6.85
259.1825176,43.1120302,0.014,0.021,21.433,0.099,21.012,0.069,20.852,0.024,20.665,0.028,4.527
259.1826025,43.1077055,0.014,0.019,21.605,0.148,21.1,0.036,20.783,0.021,20.627,0.062,4.614
259.1826324,43.1630845,0.012,0.032,21.287,0.021,20.891,0.053,20.665,0.022,20.651,0.074,4.562
259.1827224,43.1812015,0.033,0.042,22.19,0.038,21.702,0.073,21.29,0.061,20.939,0.014,5.042
259.1827563,43.2964274,0.009,0.013,20.841,0.022,20.416,0.03,20.314,0.012,20.239,0.039,10.5
259.1828238,43.0397225,0.022,0.035,22.045,0.081,21.549,0.046,21.296,0.037,20.976,0.097,7.209
259.1828272,43.174257,0.011,0.01,20.392,0.024,20.05,0.022,19.949,0.014,19.959,0.023,4.83
259.1828457,43.1765266,0.008,0.015,20.347,0.027,20.052,0.033,19.953,0.014,19.904,0.036,4.894
259.1828684,43.1396533,0.004,0.003,18.263,0.008,18.055,0.008,17.923,0.004,17.936,0.011,4.27
259.1828991,43.1723812,0.041,0.066,20.641,0.023,20.277,0.027,20.151,0.021,20.183,0.029,4.775
259.1829226,43.200775,0.005,0.013,20.098,0.03,19.802,0.009,19.738,0.007,19.727,0.019,5.746
259.182957,43.1530819,0.004,0.005,19.259,0.007,19.043,0.014,19,0.009,19.044,0.017,4.375
259.1830081,43.0845755,0.006,0.009,19.548,0.017,19.261,0.036,19.173,0.009,19.151,0.044,5.279
259.1830761,43.1047559,0.001,0.003,18.351,0.007,18.165,0.003,18.082,0.006,18.084,0.014,4.665
259.183097,43.1255138,0.005,0.003,14.767,0.005,14.257,0.003,13.989,0.005,13.858,0.005,4.307
259.1831865,43.1871576,0.002,0.004,19.533,0.009,19.295,0.013,19.227,0.006,19.232,0.022,5.224
259.1831892,43.167761,0.03,0.044,22.3,0.066,21.817,0.047,21.373,0.053,21.118,0.101,4.645
259.1831915,43.0364535,0.021,0.028,21.866,0.073,21.453,0.046,21.219,0.029,20.963,0.156,7.359
259.1832139,43.1206915,0.014,0.022,21.627,0.063,21.325,0.046,20.981,0.031,20.835,0.014,4.356
259.1832192,43.1228973,0.007,0.011,21.239,0.041,20.961,0.029,20.733,0.036,20.568,0.045,4.329
259.1832203,43.13774,0.008,0.007,20.435,0.028,20.185,0.05,20.074,0.02,20.059,0.036,4.251
259.18324,43.1462708,0.008,0.008,20.209,0.041,19.86,0.029,19.818,0.019,19.789,0.034,4.289
259.1832512,43.106468,0.017,0.023,21.904,0.106,21.386,0.032,20.973,0.029,20.901,0.094,4.617
259.1832849,43.2333729,0.012,0.016,21.501,0.05,21.034,0.046,20.801,0.034,20.576,0.06,7.196
259.1832927,43.1967287,0.003,0.003,15.938,0.011,15.1,0.014,14.734,0.003,14.586,0.009,5.574
259.1833369,43.1130486,0.031,0.047,22.183,0.159,21.792,0.146,21.468,0.045,21.361,0.154,4.473
259.1833664,43.0899509,0.009,0.011,20.225,0.02,19.995,0.021,19.79,0.018,19.7,0.009,5.082
259.183376,42.9057024,0.049,0.066,22.009,0.024,21.742,0.073,21.505,0.037,21.564,0.194,14.487
259.1833866,43.1599279,0.005,0.065,19.605,0.015,19.328,0.019,19.215,0.011,19.226,0.028,4.469
259.1834373,43.1491044,0.006,0.004,18.914,0.011,18.689,0.012,18.603,0.007,18.619,0.015,4.307
259.1834459,43.271315,0.007,0.008,19.688,0.006,19.451,0.01,19.372,0.006,19.346,0.019,9.13
259.1834548,43.3058332,0.016,0.005,21.871,0.073,20.86,0.034,19.507,0.013,18.887,0.007,11.006
259.1834557,42.9467955,0.004,0.002,19.017,0.005,18.088,0.01,17.673,0.003,17.475,0.008,12.15
259.1835903,43.024859,0.003,0.003,18.915,0.007,18.701,0.012,18.643,0.004,18.638,0.015,7.927
259.1835906,43.0999229,0.023,0.032,21.937,0.129,21.373,0.039,21.096,0.055,20.764,0.133,4.771
259.1836311,43.1007151,0.011,0.01,20.932,0.059,20.566,0.029,20.46,0.024,20.606,0.122,4.747
259.1836353,43.1841883,0.053,0.009,20.128,0.014,19.813,0.024,19.712,0.01,19.708,0.068,5.106
259.183764,43.1477678,0.002,0.003,18.979,0.009,18.811,0.004,18.738,0.006,18.763,0.018,4.279
259.1838201,43.0535112,0.004,0.003,18.135,0.008,17.843,0.006,17.727,0.002,17.697,0.009,6.532
259.1838221,43.0757063,0.022,0.034,21.367,0.069,20.949,0.041,20.921,0.027,20.809,0.153,5.583
259.1838322,43.1017015,0.004,0.002,17.865,0.007,17.494,0.005,17.328,0.004,17.272,0.004,4.713
259.1838395,43.1550989,0.023,0.038,21.972,0.039,21.448,0.068,21.338,0.055,21.276,0.145,4.367
259.1838663,43.0942016,0.021,0.018,20.736,0.052,20.341,0.013,20.193,0.024,20.02,0.085,4.928
259.1838679,43.0978851,0.018,0.024,21.673,0.123,21.045,0.026,20.777,0.032,20.742,0.017,4.817
259.1839293,43.1321461,0.116,0.622,19.385,0.033,19.356,0.247,19.447,0.049,19.136,0.038,4.227
259.183931,43.1608293,0.007,0.008,18.512,0.005,18.332,0.01,18.266,0.006,18.283,0.013,4.463
259.183931,43.13179,0.027,0.225,19.433,0.014,19.196,0.014,19.117,0.017,19.188,0.036,4.229
259.1839511,43.0168245,0.034,0.041,21.9,0.15,21.726,0.041,21.439,0.032,20.93,0.094,8.331
259.1839961,43.1585107,0.017,0.048,20.772,0.029,20.354,0.022,20.178,0.015,20.085,0.033,4.417
259.1840141,43.143312,0.003,0.007,18.846,0.01,18.685,0.004,18.602,0.008,18.587,0.036,4.235
259.1840305,43.0936086,0.01,0.024,19.81,0.018,19.553,0.011,19.441,0.008,19.483,0.017,4.94
259.1840453,43.2154219,0.005,0.006,21.802,0.062,20.893,0.036,19.748,0.01,19.193,0.025,6.336
259.1840517,43.1742616,0.018,0.033,21.852,0.077,21.118,0.059,21.012,0.047,21.161,0.193,4.783
259.1840952,42.985692,0.009,0.01,22.207,0.05,20.754,0.044,20.025,0.025,19.608,0.055,9.984
259.1841338,43.1152977,0.039,0.04,20.439,0.037,20.182,0.04,20.046,0.015,19.967,0.018,4.399
259.1841635,43.1216939,0.006,0.007,20.014,0.021,19.787,0.023,19.676,0.013,19.647,0.033,4.302
259.1841659,43.0620253,0.039,0.046,22.114,0.17,21.944,0.074,21.647,0.036,21.1,0.024,6.141
259.1842737,43.0700899,0.022,0.031,21.873,0.006,21.337,0.059,21.128,0.048,20.646,0.129,5.795
259.184279,42.9762983,0.046,0.053,22.537,0.263,21.984,0.126,21.632,0.06,21.555,0.169,10.494
259.1842848,43.1989833,0.021,0.028,22.04,0.071,21.44,0.097,21.203,0.031,20.948,0.082,5.63
259.1842862,43.1652718,0.019,0.028,21.592,0.111,21.172,0.067,21.095,0.036,20.759,0.000339,4.543
259.1844129,43.1412074,0.106,0.106,20.543,0.028,20.303,0.041,20.138,0.029,20.121,0.101,4.207
259.1844475,43.098479,0.009,0.036,21.206,0.05,20.779,0.022,20.588,0.027,20.623,0.046,4.778
259.1844543,43.0818337,0.037,0.053,22.018,0.051,21.739,0.046,21.311,0.058,20.369,0.093,5.328
259.1844811,43.1157812,0.016,0.021,20.998,0.061,20.531,0.043,20.448,0.025,20.334,0.063,4.376
259.1844912,43.1340479,0.003,0.007,20.024,0.025,19.779,0.024,19.675,0.017,19.688,0.029,4.197
259.1845174,43.1631159,0.018,0.023,21.546,0.069,21.043,0.069,20.97,0.033,20.751,0.137,4.486
259.1845529,43.0560114,0.012,0.014,21.402,0.031,20.864,0.021,20.644,0.028,20.417,0.109,6.397
259.1847063,43.1423652,0.004,0.005,18.458,0.007,18.308,0.007,18.206,0.007,18.206,0.006,4.2
259.1847204,43.1733787,0.008,0.009,20.857,0.033,20.397,0.026,20.284,0.021,20.227,0.04,4.732
259.184726,43.0747839,0.005,0.013,19.903,0.012,19.632,0.017,19.559,0.012,19.79,0.085,5.59
259.18474,43.2388207,0.044,0.051,22.463,0.191,21.641,0.136,21.655,0.074,20.983,0.206,7.426
259.1847885,43.1379727,0.052,0.045,21.871,0.158,21.654,0.205,21.473,0.065,21.264,0.143,4.182
259.1848131,43.1444867,0.012,0.018,21.234,0.052,20.955,0.106,20.734,0.035,20.622,0.028,4.207
259.1848137,43.0767726,0.008,0.011,21.192,0.034,20.673,0.031,20.573,0.032,20.073,0.287,5.508
259.1848751,43.2011104,0.014,0.02,21.593,0.051,21.005,0.05,20.93,0.028,20.918,0.072,5.697
259.1848999,43.1057065,0.021,0.028,21.639,0.332,21.562,0.095,21.175,0.043,21.125,0.128,4.568
259.1849004,43.0542553,0.005,0.005,18.297,0.005,18.056,0.006,17.971,0.005,17.953,0.006,6.468
259.1849339,43.1249508,0.012,0.009,19.634,0.008,19.415,0.021,19.244,0.012,19.196,0.032,4.233
259.1849392,43.1644048,0.004,0.005,18.533,0.008,18.334,0.01,18.272,0.006,18.293,0.011,4.497
259.1849568,43.0948083,0.03,0.034,21.579,0.181,21.39,0.083,21.023,0.035,21.02,0.047,4.868
259.1849647,43.1482952,0.014,0.008,21.088,0.024,20.705,0.065,20.532,0.024,20.369,0.129,4.233
259.1850935,43.0692199,0.011,0.008,18.71,0.007,18.522,0.009,18.465,0.006,18.462,0.029,5.805
259.1851457,43.1564025,0.006,0.008,19.907,0.014,19.652,0.01,19.584,0.012,19.551,0.026,4.333
259.1851458,43.0211395,0.004,0.004,18.782,0.018,18.605,0.01,18.518,0.004,18.516,0.011,8.082
259.1851845,43.1029057,0.013,0.018,21.371,0.067,21.004,0.019,20.722,0.019,20.712,0.047,4.628
259.1852154,43.0646736,0.005,0.007,20.095,0.015,19.808,0.012,19.723,0.01,19.641,0.079,5.994
259.1852645,43.3004366,0.009,0.013,20.993,0.028,20.684,0.03,20.532,0.017,20.436,0.037,10.677
259.1852893,43.1177275,0.112,0.04,18.856,0.019,18.706,0.018,18.601,0.009,18.611,0.019,4.31
259.1853179,43.1717714,0.017,0.009,19.813,0.017,19.517,0.015,19.466,0.01,19.508,0.034,4.664
259.1853307,43.1752633,0.014,0.023,21.066,0.036,20.627,0.034,20.418,0.028,20.435,0.052,4.762
259.1853365,43.1783621,0.02,0.029,21.681,0.03,21.42,0.042,21.204,0.049,21.133,0.229,4.855
259.1853395,43.0720679,0.003,0.009,19.419,0.005,19.19,0.006,19.149,0.008,19.264,0.064,5.679
259.1853568,43.1589097,0.014,0.02,21.311,0.055,20.903,0.035,20.759,0.032,20.74,0.098,4.368
259.1853695,43.1418786,0.012,0.009,20.087,0.036,19.924,0.029,19.797,0.018,19.753,0.04,4.168
259.1853868,43.0911104,0.025,0.036,21.677,0.064,21.371,0.081,21.037,0.028,20.669,0.138,4.97
259.1853967,43.2271652,0.024,0.032,22.169,0.086,21.498,0.049,21.196,0.033,20.872,0.031,6.842
259.1854017,43.1115933,0.004,0.006,18.065,0.014,17.791,0.009,17.647,0.005,17.616,0.008,4.416
259.185456,43.1165168,0.003,0.003,18.298,0.01,18.106,0.006,18.014,0.005,18.01,0.011,4.323
259.1854605,43.2910016,0.011,0.009,21.197,0.054,20.44,0.031,20.148,0.009,20.026,0.048,10.154
259.1855001,43.3341426,0.031,0.045,22.358,0.044,21.739,0.059,21.56,0.043,21.337,0.117,12.561
259.1855124,43.1806008,0.019,0.01,20.207,0.022,19.793,0.009,19.751,0.014,19.765,0.021,4.92
259.1855809,43.1309194,0.008,0.009,20.755,0.051,20.434,0.039,20.267,0.027,20.212,0.035,4.161
259.1856134,43.1341509,0.019,0.024,21.505,0.091,21.3,0.092,21.029,0.068,20.757,0.174,4.148
259.1856796,43.1835894,0.005,0.008,19.253,0.01,19.003,0.016,18.959,0.007,19.001,0.054,5.012
259.1857061,43.1500099,0.043,0.084,22.015,0.183,21.413,0.152,20.974,0.044,21.035,0.177,4.219
259.1857188,43.1506451,0.02,0.03,21.439,0.152,21.173,0.12,21.016,0.035,20.878,0.003,4.226
259.1857378,43.1127105,0.081,0.034,20.38,0.027,20.135,0.031,19.979,0.012,19.957,0.05,4.38
259.1857715,43.3465212,0.011,0.012,20.919,0.02,20.562,0.018,20.392,0.014,20.362,0.055,13.26
259.1858295,43.1459995,0.015,0.014,20.874,0.047,20.508,0.023,20.327,0.026,20.276,0.024,4.175
259.1858443,43.207377,0.003,0.007,20.32,0.037,19.107,0.01,18.559,0.005,18.301,0.014,5.929
259.1858905,43.0882481,0.019,0.026,21.642,0.107,21.138,0.033,20.892,0.028,20.558,0.304,5.048
259.1859167,42.9144312,0.031,0.041,22.03,0.148,21.76,0.084,21.473,0.049,21.123,0.064,13.953
259.1859416,43.1975063,0.044,0.017,21.133,0.028,20.784,0.02,20.624,0.019,20.568,0.037,5.517
259.1859595,43.114017,0.006,0.006,19.978,0.041,19.69,0.014,19.609,0.012,19.56,0.033,4.346
259.1860057,43.0952359,0.017,0.028,20.968,0.033,21.17,0.082,20.996,0.036,20.621,0.077,4.815
259.1860267,43.065894,0.031,0.032,22.073,0.141,21.616,0.056,21.28,0.039,20.874,0.025,5.917
259.1860402,43.3246758,0.006,0.003,18.16,0.007,17.854,0.004,17.72,0.003,17.685,0.008,12.018
259.1860412,43.1943352,0.003,0.004,18.287,0.007,18.015,0.006,17.928,0.005,17.894,0.015,5.389
259.1860518,43.1795218,0.044,0.158,21.959,0.067,21.455,0.048,21.221,0.041,21.114,0.058,4.865
259.1860599,43.1084204,0.001,0.005,15.745,0.007,16.015,0.003,16.233,0.002,16.376,0.003,4.458
259.18609,43.0639326,0.007,0.008,20.092,0.017,19.798,0.009,19.721,0.011,19.619,0.108,6
259.1860927,43.0488844,0.008,0.004,17.204,0.007,16.811,0.005,16.629,0.002,16.56,0.003,6.684
259.1861012,42.9767572,0.016,0.023,21.757,0.053,21.328,0.046,21.091,0.021,20.933,0.028,10.437
259.1861685,43.1587657,0.021,0.027,21.356,0.092,21.12,0.023,20.849,0.048,20.863,0.129,4.331
