#AGE=12.000 EEPS=267
#EEP M/Mo LogTeff LogG LogL/Lo open gp1 rp1 ip1 zp1 yp1 wp1
216 0.810817 3.7267 2.8386 1.3686 1.3297 1.7779 1.3532 1.1662 1.0952 1.0644 1.3990
217 0.810838 3.7266 2.8337 1.3729 1.3188 1.7676 1.3424 1.1552 1.0841 1.0532 1.3882
218 0.810859 3.7264 2.8288 1.3773 1.3080 1.7573 1.3316 1.1442 1.0728 1.0419 1.3774
219 0.810880 3.7263 2.8239 1.3816 1.2970 1.7468 1.3208 1.1331 1.0616 1.0306 1.3665
220 0.810901 3.7262 2.8189 1.3860 1.2860 1.7364 1.3098 1.1220 1.0503 1.0192 1.3556
221 0.810923 3.7260 2.8140 1.3904 1.2749 1.7258 1.2989 1.1108 1.0390 1.0078 1.3447
222 0.810944 3.7259 2.8089 1.3949 1.2638 1.7154 1.2879 1.0995 1.0276 0.9963 1.3337
223 0.810964 3.7257 2.8039 1.3994 1.2527 1.7048 1.2769 1.0882 1.0162 0.9847 1.3227
224 0.810985 3.7256 2.7989 1.4038 1.2415 1.6941 1.2659 1.0769 1.0047 0.9732 1.3116
225 0.811006 3.7254 2.7939 1.4083 1.2302 1.6834 1.2547 1.0655 0.9931 0.9616 1.3005
226 0.811026 3.7253 2.7888 1.4128 1.2189 1.6727 1.2435 1.0541 0.9815 0.9499 1.2893
227 0.811204 3.7240 2.7423 1.4541 1.1156 1.5746 1.1411 0.9494 0.8755 0.8428 1.1869
228 0.811375 3.7226 2.6935 1.4972 1.0075 1.4724 1.0343 0.8400 0.7645 0.7308 1.0801
229 0.811521 3.7212 2.6481 1.5373 0.9072 1.3778 0.9351 0.7383 0.6614 0.6267 0.9810
230 0.811666 3.7198 2.5992 1.5806 0.7988 1.2754 0.8279 0.6285 0.5500 0.5143 0.8738
231 0.811798 3.7184 2.5507 1.6235 0.6914 1.1741 0.7217 0.5197 0.4396 0.4029 0.7675
232 0.811916 3.7169 2.5035 1.6650 0.5876 1.0764 0.6191 0.4145 0.3329 0.2951 0.6650
233 0.812030 3.7154 2.4537 1.7088 0.4784 0.9737 0.5112 0.3038 0.2205 0.1816 0.5571
234 0.812129 3.7138 2.4061 1.7500 0.3754 0.8774 0.4095 0.1993 0.1143 0.0741 0.4554
235 0.812224 3.7121 2.3571 1.7924 0.2697 0.7788 0.3051 0.0920 0.0052 -0.0363 0.3511
236 0.812309 3.7105 2.3091 1.8340 0.1661 0.6823 0.2030 -0.0132 -0.1017 -0.1444 0.2489
237 0.812388 3.7089 2.2611 1.8754 0.0628 0.5866 0.1011 -0.1182 -0.2085 -0.2525 0.1472
238 0.812461 3.7072 2.2134 1.9167 -0.0398 0.4915 -0.0001 -0.2225 -0.3147 -0.3599 0.0459
239 0.812529 3.7056 2.1650 1.9585 -0.1439 0.3956 -0.1026 -0.3284 -0.4225 -0.4690 -0.0566
240 0.812589 3.7040 2.1186 1.9985 -0.2435 0.3043 -0.2006 -0.4297 -0.5256 -0.5734 -0.1545
241 0.812646 3.7023 2.0719 2.0387 -0.3437 0.2127 -0.2994 -0.5318 -0.6297 -0.6787 -0.2532
242 0.812697 3.7007 2.0262 2.0780 -0.4416 0.1235 -0.3956 -0.6316 -0.7313 -0.7815 -0.3495
243 0.812746 3.6991 1.9816 2.1163 -0.5366 0.0373 -0.4891 -0.7286 -0.8301 -0.8816 -0.4429
244 0.812790 3.6976 1.9407 2.1512 -0.6235 -0.0413 -0.5745 -0.8173 -0.9206 -0.9732 -0.5283
245 0.812831 3.6966 1.9106 2.1771 -0.6880 -0.0997 -0.6378 -0.8830 -0.9876 -1.0410 -0.5916
246 0.812870 3.6958 1.8859 2.1984 -0.7410 -0.1480 -0.6900 -0.9370 -1.0427 -1.0967 -0.6438
247 0.812908 3.6941 1.8420 2.2358 -0.8334 -0.2310 -0.7807 -1.0313 -1.1391 -1.1943 -0.7344
248 0.812943 3.6923 1.7960 2.2747 -0.9292 -0.3166 -0.8746 -1.1292 -1.2392 -1.2959 -0.8283
249 0.812976 3.6908 1.7551 2.3093 -1.0145 -0.3924 -0.9580 -1.2163 -1.3284 -1.3863 -0.9118
