#AGE=16.000 EEPS=266
#EEP M/Mo LogTeff LogG LogL/Lo open gp1 rp1 ip1 zp1 yp1 wp1
116 0.713758 3.8058 4.2770 0.1920 4.3310 4.5222 4.3062 4.2426 4.2472 4.2652 4.3468
117 0.714246 3.8063 4.2719 0.1983 4.3157 4.5060 4.2907 4.2273 4.2324 4.2505 4.3313
118 0.714730 3.8063 4.2669 0.2044 4.3000 4.4899 4.2752 4.2122 4.2175 4.2357 4.3155
119 0.715212 3.8068 4.2617 0.2109 4.2845 4.4733 4.2591 4.1967 4.2020 4.2206 4.2996
120 0.715692 3.8070 4.2568 0.2174 4.2684 4.4564 4.2429 4.1810 4.1867 4.2051 4.2836
121 0.716164 3.8073 4.2515 0.2237 4.2524 4.4396 4.2270 4.1653 4.1715 4.1900 4.2677
122 0.716628 3.8076 4.2465 0.2305 4.2356 4.4217 4.2103 4.1491 4.1554 4.1740 4.2504
123 0.717088 3.8079 4.2412 0.2373 4.2191 4.4042 4.1934 4.1329 4.1395 4.1584 4.2336
124 0.717547 3.8082 4.2359 0.2442 4.2022 4.3863 4.1764 4.1165 4.1236 4.1424 4.2166
125 0.718003 3.8086 4.2310 0.2512 4.1852 4.3677 4.1592 4.0999 4.1071 4.1263 4.1994
126 0.718450 3.8089 4.2253 0.2578 4.1677 4.3496 4.1418 4.0828 4.0906 4.1099 4.1817
127 0.718899 3.8092 4.2199 0.2655 4.1503 4.3314 4.1242 4.0657 4.0736 4.0930 4.1640
128 0.719349 3.8097 4.2140 0.2725 4.1325 4.3126 4.1061 4.0481 4.0562 4.0759 4.1459
129 0.719787 3.8099 4.2080 0.2798 4.1143 4.2936 4.0878 4.0304 4.0387 4.0584 4.1280
130 0.720225 3.8100 4.2014 0.2870 4.0960 4.2748 4.0694 4.0125 4.0207 4.0405 4.1096
131 0.720655 3.8098 4.1945 0.2945 4.0774 4.2555 4.0507 3.9935 4.0023 4.0221 4.0906
132 0.721082 3.8099 4.1873 0.3019 4.0584 4.2366 4.0318 3.9747 3.9833 4.0031 4.0714
133 0.721507 3.8101 4.1800 0.3099 4.0391 4.2173 4.0124 3.9557 3.9644 3.9838 4.0523
134 0.721928 3.8099 4.1722 0.3174 4.0195 4.1976 3.9931 3.9362 3.9448 3.9642 4.0330
135 0.722344 3.8098 4.1647 0.3252 3.9999 4.1783 3.9733 3.9166 3.9252 3.9446 4.0134
136 0.722753 3.8100 4.1568 0.3329 3.9801 4.1585 3.9537 3.8965 3.9051 3.9249 3.9934
137 0.723159 3.8099 4.1484 0.3410 3.9598 4.1384 3.9334 3.8767 3.8849 3.9041 3.9733
138 0.723562 3.8095 4.1400 0.3491 3.9397 4.1183 3.9132 3.8560 3.8641 3.8834 3.9533
139 0.723959 3.8093 4.1312 0.3573 3.9188 4.0982 3.8924 3.8352 3.8434 3.8623 3.9325
140 0.724350 3.8090 4.1224 0.3655 3.8979 4.0774 3.8716 3.8141 3.8220 3.8408 3.9118
141 0.724737 3.8087 4.1128 0.3737 3.8765 4.0570 3.8506 3.7924 3.8001 3.8187 3.8905
142 0.725114 3.8086 4.1029 0.3819 3.8553 4.0365 3.8293 3.7709 3.7780 3.7964 3.8693
143 0.725487 3.8079 4.0932 0.3907 3.8334 4.0157 3.8076 3.7486 3.7555 3.7737 3.8479
144 0.725856 3.8074 4.0829 0.3993 3.8112 3.9950 3.7859 3.7259 3.7327 3.7506 3.8257
145 0.726215 3.8069 4.0720 0.4078 3.7892 3.9740 3.7637 3.7032 3.7092 3.7268 3.8038
146 0.726564 3.8063 4.0612 0.4168 3.7663 3.9527 3.7415 3.6799 3.6856 3.7026 3.7817
147 0.726906 3.8056 4.0497 0.4257 3.7433 3.9318 3.7189 3.6565 3.6610 3.6779 3.7589
148 0.727243 3.8048 4.0379 0.4349 3.7198 3.9108 3.6954 3.6319 3.6360 3.6525 3.7358
149 0.727569 3.8039 4.0256 0.4436 3.6960 3.8894 3.6721 3.6073 3.6108 3.6269 3.7128
150 0.727889 3.8029 4.0126 0.4530 3.6722 3.8681 3.6490 3.5823 3.5849 3.6002 3.6891
151 0.728195 3.8018 3.9993 0.4621 3.6477 3.8471 3.6250 3.5572 3.5588 3.5738 3.6657
152 0.728498 3.8006 3.9852 0.4716 3.6237 3.8260 3.6011 3.5315 3.5320 3.5461 3.6422
153 0.728785 3.7992 3.9708 0.4808 3.5987 3.8048 3.5773 3.5055 3.5045 3.5182 3.6180
154 0.729067 3.7980 3.9559 0.4901 3.5738 3.7843 3.5531 3.4794 3.4773 3.4902 3.5940
155 0.729335 3.7964 3.9401 0.4997 3.5485 3.7634 3.5286 3.4527 3.4489 3.4613 3.5699
156 0.729596 3.7947 3.9243 0.5091 3.5235 3.7431 3.5042 3.4258 3.4206 3.4314 3.5459
157 0.729842 3.7928 3.9072 0.5187 3.4978 3.7228 3.4798 3.3983 3.3914 3.4014 3.5211
158 0.730081 3.7908 3.8897 0.5281 3.4720 3.7033 3.4549 3.3702 3.3614 3.3707 3.4965
159 0.730308 3.7887 3.8717 0.5378 3.4457 3.6834 3.4297 3.3420 3.3312 3.3392 3.4718
160 0.730529 3.7867 3.8535 0.5475 3.4195 3.6643 3.4047 3.3135 3.3006 3.3074 3.4470
161 0.730741 3.7843 3.8345 0.5574 3.3931 3.6453 3.3795 3.2844 3.2695 3.2751 3.4221
162 0.730912 3.7822 3.8178 0.5658 3.3699 3.6289 3.3572 3.2592 3.2421 3.2467 3.4000
